julian,year,pres,latitude,longitude,thr
260,1992,1,47.90472222,-124.9294444,before
260,1992,0,47.91083333,-125.0427778,before
260,1992,1,47.90361111,-125.1122222,before
261,1992,0,47.99805556,-125.2752778,before
261,1992,1,47.98972222,-125.1341667,before
261,1992,1,47.98611111,-125.0305556,before
262,1992,0,47.995,-124.9538889,before
236,1992,1,41.08472222,-124.3572222,before
236,1992,1,41.07861111,-124.3486111,before
236,1992,1,41.06861111,-124.3,before
237,1992,1,41.40611111,-124.2308333,before
237,1992,1,41.40972222,-124.2947222,before
237,1992,0,41.41027778,-124.3480556,before
237,1992,0,41.39972222,-124.4013889,before
238,1992,1,41.74472222,-124.3533333,before
238,1992,0,41.73888889,-124.3997222,before
239,1992,1,42.07861111,-124.4166667,before
239,1992,1,42.075,-124.4636111,before
239,1992,0,42.08083333,-124.5136111,before
240,1992,0,42.40916667,-124.5786111,before
241,1992,1,42.92055556,-124.7275,before
241,1992,1,42.915,-124.6841667,before
242,1992,1,43.41277778,-124.4075,before
242,1992,1,43.4225,-124.4541667,before
242,1992,0,43.405,-124.5422222,before
242,1992,1,43.73472222,-124.5361111,before
243,1992,1,43.74833333,-124.32,before
243,1992,1,43.72638889,-124.3908333,before
243,1992,0,43.7375,-124.4972222,before
243,1992,0,44.0575,-124.7997222,before
243,1992,1,44.06083333,-124.7588889,before
244,1992,1,44.07583333,-124.2136111,before
244,1992,1,44.07111111,-124.3022222,before
244,1992,1,44.06777778,-124.4172222,before
244,1992,1,44.06611111,-124.4655556,before
244,1992,1,44.065,-124.5430556,before
244,1992,1,44.07222222,-124.5922222,before
245,1992,0,44.40333333,-124.255,before
245,1992,1,44.41027778,-124.4319444,before
245,1992,1,44.40861111,-124.6252778,before
245,1992,1,44.40916667,-124.75,before
245,1992,1,44.40472222,-124.6972222,before
246,1992,1,44.40944444,-124.4880556,before
246,1992,1,44.41722222,-124.5516667,before
247,1992,1,44.73583333,-124.2527778,before
247,1992,1,44.74027778,-124.3208333,before
247,1992,1,44.73805556,-124.3833333,before
247,1992,1,44.74194444,-124.46,before
247,1992,1,44.74027778,-124.5413889,before
248,1992,1,45.07055556,-124.1088889,before
248,1992,1,45.06888889,-124.1908333,before
248,1992,1,45.08361111,-124.2466667,before
249,1992,1,45.40277778,-124.1083333,before
249,1992,1,45.41138889,-124.1730556,before
249,1992,1,45.41,-124.2238889,before
249,1992,1,45.41527778,-124.2772222,before
249,1992,1,45.49888889,-124.2780556,before
249,1992,0,45.48861111,-124.1969444,before
249,1992,1,45.4925,-124.1152778,before
249,1992,1,45.49166667,-124.0694444,before
250,1992,1,45.73583333,-124.06,before
250,1992,1,45.73972222,-124.2027778,before
250,1992,1,45.74777778,-124.275,before
250,1992,1,45.74027778,-124.4002778,before
250,1992,1,45.73222222,-124.5669444,before
251,1992,1,45.81,-124.0633333,before
251,1992,1,45.82416667,-124.1469444,before
251,1992,1,45.8225,-124.2144444,before
251,1992,1,45.825,-124.2838889,before
251,1992,0,45.82666667,-124.3938889,before
251,1992,0,45.82638889,-124.4447222,before
251,1992,1,45.7375,-124.4775,before
251,1992,1,45.74222222,-124.52,before
251,1992,1,45.81583333,-124.6052778,before
252,1992,1,46.0675,-124.1102778,before
252,1992,1,46.07916667,-124.2155556,before
252,1992,1,46.06805556,-124.3722222,before
252,1992,1,46.07222222,-124.4447222,before
252,1992,1,46.05777778,-124.4997222,before
252,1992,1,46.07666667,-124.5472222,before
252,1992,1,46.07833333,-124.6413889,before
252,1992,1,46.14472222,-124.6058333,before
253,1992,1,46.15944444,-124.5241667,before
253,1992,1,46.15527778,-124.4405556,before
253,1992,1,46.14555556,-124.2683333,before
253,1992,1,46.16694444,-124.2013889,before
254,1992,1,46.40888889,-124.2883333,before
254,1992,1,46.40916667,-124.4211111,before
254,1992,1,46.42055556,-124.4708333,before
254,1992,1,46.40444444,-124.5386111,before
257,1992,1,46.72222222,-124.3408333,before
257,1992,0,46.75222222,-124.4075,before
258,1992,1,46.73333333,-124.4975,before
258,1992,1,46.74666667,-124.82,before
258,1992,1,46.72555556,-124.7402778,before
258,1992,1,46.73333333,-124.6455556,before
259,1992,1,47.07861111,-124.5686111,before
259,1992,1,47.06472222,-124.6738889,before
259,1992,1,47.07027778,-124.7361111,before
259,1992,1,47.06972222,-124.8061111,before
259,1992,1,47.07138889,-124.8641667,before
260,1992,1,47.40861111,-124.6511111,before
260,1992,1,47.40833333,-124.6986111,before
260,1992,1,47.40277778,-124.7425,before
187,1995,1,41.06416667,-124.3644444,before
187,1995,1,41.09777778,-124.3416667,before
187,1995,1,41.06416667,-124.3016667,before
188,1995,1,41.39805556,-124.2316667,before
188,1995,1,41.405,-124.2947222,before
188,1995,0,41.39777778,-124.3497222,before
188,1995,0,41.41083333,-124.4113889,before
189,1995,0,41.7325,-124.3419444,before
189,1995,1,41.73555556,-124.4008333,before
190,1995,1,41.91916667,-124.3783333,before
190,1995,0,41.925,-124.4247222,before
190,1995,1,41.92388889,-124.4888889,before
190,1995,1,41.94194444,-124.5622222,before
193,1995,1,42.06305556,-124.5091667,before
194,1995,0,42.06888889,-124.4591667,before
194,1995,0,42.05861111,-124.4113889,before
195,1995,0,42.43027778,-124.5466667,before
195,1995,0,42.40694444,-124.5708333,before
195,1995,1,42.71416667,-124.7113889,before
196,1995,1,42.72944444,-124.5997222,before
196,1995,1,42.70388889,-124.6466667,before
196,1995,0,43.065,-124.5136111,before
196,1995,1,43.05027778,-124.5783333,before
196,1995,1,43.06,-124.6225,before
197,1995,1,43.39277778,-124.6461111,before
198,1995,1,43.39833333,-124.5463889,before
198,1995,1,43.42694444,-124.4652778,before
198,1995,1,43.42916667,-124.4052778,before
198,1995,1,43.7275,-124.5341667,before
200,1995,1,44.06833333,-124.8172222,before
200,1995,1,44.06138889,-124.7611111,before
200,1995,1,44.07888889,-124.615,before
200,1995,1,44.06555556,-124.5252778,before
201,1995,1,44.06833333,-124.4477778,before
201,1995,1,44.09027778,-124.4088889,before
201,1995,1,44.06972222,-124.2988889,before
201,1995,1,44.07083333,-124.2141667,before
201,1995,1,44.39972222,-124.2783333,before
201,1995,1,44.41888889,-124.5505556,before
202,1995,1,44.4075,-124.7486111,before
202,1995,1,44.39277778,-124.7205556,before
202,1995,0,44.41527778,-124.6222222,before
203,1995,1,44.73333333,-124.2586111,before
203,1995,1,44.75833333,-124.2958333,before
203,1995,1,44.75666667,-124.3675,before
203,1995,1,44.75861111,-124.45,before
203,1995,1,44.77,-124.5238889,before
205,1995,1,45.09277778,-124.2422222,before
205,1995,0,45.08611111,-124.18,before
205,1995,1,45.09638889,-124.1122222,before
206,1995,0,45.40805556,-124.0991667,before
206,1995,1,45.40055556,-124.1777778,before
206,1995,1,45.40194444,-124.2283333,before
206,1995,1,45.40944444,-124.2747222,before
208,1995,1,45.74361111,-124.575,before
208,1995,1,45.74083333,-124.5386111,before
208,1995,1,45.73194444,-124.4775,before
208,1995,1,45.73916667,-124.3925,before
208,1995,1,45.73027778,-124.2577778,before
209,1995,1,45.74555556,-124.1805556,before
209,1995,1,45.74416667,-124.0686111,before
209,1995,1,46.09388889,-124.3994444,before
209,1995,1,46.09111111,-124.4827778,before
209,1995,1,46.08138889,-124.6316667,before
210,1995,1,46.06666667,-124.5255556,before
210,1995,1,46.08166667,-124.4522222,before
210,1995,1,46.39888889,-124.5413889,before
211,1995,1,46.58361111,-124.2880556,before
211,1995,1,46.57361111,-124.4011111,before
211,1995,1,46.56111111,-124.4666667,before
189,1995,1,41.25083333,-124.3763889,before
189,1995,1,41.25111111,-124.2883333,before
189,1995,1,41.23888889,-124.2136111,before
190,1995,0,41.58194444,-124.3197222,before
190,1995,0,41.59666667,-124.3869444,before
190,1995,0,41.58333333,-124.4330556,before
193,1995,1,42.22694444,-124.5163889,before
193,1995,0,42.23694444,-124.4772222,before
194,1995,1,42.56888889,-124.6841667,before
194,1995,1,42.56472222,-124.6102778,before
194,1995,1,42.59611111,-124.5019444,before
195,1995,1,42.90138889,-124.7269444,before
198,1995,1,43.55777778,-124.2811111,before
198,1995,1,43.565,-124.3302778,before
198,1995,1,43.58833333,-124.4894444,before
198,1995,1,43.575,-124.5388889,before
198,1995,1,43.74361111,-124.3188889,before
198,1995,1,43.74027778,-124.3905556,before
198,1995,1,43.725,-124.5205556,before
199,1995,1,43.91583333,-124.2588889,before
199,1995,1,43.91166667,-124.2852778,before
199,1995,1,43.91055556,-124.4930556,before
199,1995,1,43.90888889,-124.5391667,before
199,1995,1,43.90527778,-124.5841667,before
199,1995,1,44.23805556,-124.3502778,before
199,1995,0,44.22472222,-124.2786111,before
200,1995,1,44.24861111,-124.4230556,before
200,1995,1,44.24805556,-124.4977778,before
200,1995,1,44.24083333,-124.5511111,before
200,1995,1,44.25638889,-124.8263889,before
201,1995,1,44.55583333,-124.6016667,before
201,1995,1,44.54833333,-124.3408333,before
202,1995,1,44.57388889,-124.2886111,before
202,1995,1,44.39833333,-124.4111111,before
203,1995,1,44.91944444,-124.3833333,before
203,1995,1,44.90472222,-124.2966667,before
203,1995,1,44.89944444,-124.2419444,before
203,1995,1,44.90916667,-124.1741667,before
205,1995,1,45.2375,-124.2258333,before
205,1995,1,45.22722222,-124.1711111,before
205,1995,1,45.23444444,-124.1069444,before
206,1995,1,45.57888889,-124.1497222,before
206,1995,1,45.57666667,-124.2116667,before
206,1995,1,45.57805556,-124.3383333,before
207,1995,1,45.57305556,-124.3891667,before
207,1995,1,45.57166667,-124.4183333,before
207,1995,1,45.89527778,-124.4961111,before
208,1995,1,45.9175,-124.0830556,before
208,1995,1,45.90944444,-124.125,before
208,1995,1,45.9175,-124.1972222,before
208,1995,1,45.90055556,-124.2777778,before
208,1995,1,45.90472222,-124.3672222,before
208,1995,1,45.89777778,-124.4355556,before
208,1995,1,46.06055556,-124.21,before
208,1995,1,46.07638889,-124.1152778,before
209,1995,1,46.24583333,-124.3861111,before
209,1995,1,46.22388889,-124.3372222,before
209,1995,1,46.23222222,-124.2647222,before
210,1995,1,46.40194444,-124.2894444,before
210,1995,1,46.39944444,-124.4097222,before
210,1995,1,46.39638889,-124.4605556,before
212,1995,1,46.75055556,-124.3380556,before
213,1995,1,46.72583333,-124.4125,before
213,1995,1,46.73194444,-124.4944444,before
213,1995,1,46.73583333,-124.6436111,before
213,1995,1,46.73416667,-124.7386111,before
214,1995,1,46.91027778,-124.7822222,before
214,1995,1,46.89833333,-124.7244444,before
214,1995,1,46.89722222,-124.6372222,before
216,1995,1,46.90055556,-124.4661111,before
216,1995,1,46.91361111,-124.5744444,before
216,1995,1,47.05722222,-124.8980556,before
216,1995,1,47.07888889,-124.8666667,before
216,1995,1,47.07444444,-124.8061111,before
217,1995,1,47.05777778,-124.6369444,before
219,1995,1,47.09555556,-124.7566667,before
219,1995,0,47.2375,-124.7844444,before
220,1995,1,47.23027778,-124.5541667,before
220,1995,1,47.25666667,-124.6497222,before
220,1995,1,47.24527778,-124.7319444,before
220,1995,1,47.40305556,-124.7444444,before
220,1995,1,47.39194444,-124.6983333,before
220,1995,1,47.41805556,-124.6372222,before
220,1995,1,47.57083333,-124.66,before
221,1995,1,47.56722222,-124.8325,before
221,1995,1,47.56666667,-124.8816667,before
221,1995,1,47.55166667,-124.9347222,before
221,1995,1,47.74666667,-125.0708333,before
221,1995,1,47.73777778,-125.0152778,before
222,1995,1,47.74166667,-124.7144444,before
222,1995,1,47.73194444,-124.7772222,before
222,1995,1,47.73666667,-124.9633333,before
223,1995,1,47.89611111,-125.1341667,before
223,1995,1,47.90861111,-125.1086111,before
223,1995,1,47.89666667,-125.0463889,before
223,1995,1,47.90444444,-124.9308333,before
223,1995,1,47.88666667,-124.8241667,before
178,1998,1,41.25083333,-124.3797222,before
178,1998,1,41.2475,-124.2872222,before
178,1998,1,41.2475,-124.2077778,before
178,1998,1,41.56694444,-124.3186111,before
179,1998,1,41.57694444,-124.4369444,before
179,1998,1,41.56388889,-124.3711111,before
180,1998,1,41.91611111,-124.3752778,before
180,1998,1,41.92,-124.4225,before
180,1998,1,41.92,-124.4791667,before
180,1998,1,41.9425,-124.5641667,before
181,1998,1,42.24916667,-124.5252778,before
181,1998,0,42.24833333,-124.4788889,before
182,1998,1,42.58083333,-124.4994444,before
182,1998,1,42.56972222,-124.615,before
182,1998,1,42.57972222,-124.6847222,before
182,1998,1,42.92777778,-124.6577778,before
182,1998,1,42.90833333,-124.7219444,before
184,1998,1,43.255,-124.7111111,before
184,1998,1,43.27361111,-124.6116667,before
184,1998,1,43.28333333,-124.4925,before
184,1998,1,43.56194444,-124.2833333,before
185,1998,1,43.54138889,-124.3372222,before
185,1998,1,43.58,-124.485,before
185,1998,1,43.57833333,-124.5355556,before
186,1998,1,43.91416667,-124.6997222,before
186,1998,1,43.89777778,-124.5805556,before
186,1998,1,43.92194444,-124.5313889,before
186,1998,1,43.91694444,-124.4855556,before
187,1998,1,43.91416667,-124.3038889,before
187,1998,1,43.91277778,-124.2552778,before
187,1998,0,44.24111111,-124.2805556,before
187,1998,1,44.24777778,-124.3591667,before
187,1998,1,44.24916667,-124.4227778,before
187,1998,1,44.25111111,-124.5075,before
187,1998,1,44.23555556,-124.565,before
188,1998,1,44.2775,-124.8713889,before
189,1998,1,44.55583333,-124.5966667,before
190,1998,1,44.57,-124.2922222,before
190,1998,1,44.5725,-124.3475,before
191,1998,1,44.55305556,-124.5313889,before
193,1998,1,44.90277778,-124.4016667,before
193,1998,1,44.915,-124.3016667,before
193,1998,1,44.90111111,-124.2380556,before
193,1998,1,44.90611111,-124.1813889,before
193,1998,1,45.24666667,-124.2280556,before
193,1998,1,45.24861111,-124.1019444,before
194,1998,1,45.24472222,-124.1730556,before
195,1998,1,45.56805556,-124.425,before
195,1998,1,45.585,-124.3838889,before
195,1998,1,45.57222222,-124.3333333,before
195,1998,1,45.57472222,-124.1938889,before
196,1998,1,45.57805556,-124.1411111,before
196,1998,1,45.735,-124.0633333,before
196,1998,1,45.90194444,-124.0675,before
196,1998,1,45.90472222,-124.1208333,before
196,1998,1,45.90194444,-124.2722222,before
198,1998,1,45.90694444,-124.3597222,before
198,1998,1,45.90527778,-124.4188889,before
198,1998,1,45.89333333,-124.4952778,before
199,1998,1,46.22722222,-124.3758333,before
200,1998,1,46.24555556,-124.2683333,before
200,1998,1,46.57,-124.2736111,before
200,1998,1,46.56444444,-124.4033333,before
200,1998,1,46.56027778,-124.4594444,before
200,1998,1,46.57583333,-124.5630556,before
210,1998,1,46.90138889,-124.4761111,before
210,1998,1,46.90722222,-124.5688889,before
210,1998,1,46.90194444,-124.6241667,before
210,1998,1,46.90666667,-124.7230556,before
210,1998,1,46.90527778,-124.7736111,before
211,1998,1,47.04555556,-124.8861111,before
211,1998,1,47.09166667,-124.8777778,before
211,1998,1,47.08583333,-124.8086111,before
211,1998,1,47.08027778,-124.7338889,before
211,1998,1,47.10194444,-124.5911111,before
212,1998,1,47.25222222,-124.8586111,before
212,1998,1,47.2425,-124.7861111,before
212,1998,1,47.22805556,-124.7416667,before
212,1998,1,47.24055556,-124.6461111,before
213,1998,1,47.23027778,-124.5469444,before
213,1998,1,47.40083333,-124.6963889,before
213,1998,1,47.40833333,-124.7405556,before
177,1998,1,41.07333333,-124.3622222,before
177,1998,1,41.06916667,-124.3511111,before
178,1998,1,41.07916667,-124.2963889,before
178,1998,1,41.40277778,-124.4058333,before
178,1998,1,41.40611111,-124.3477778,before
178,1998,1,41.40861111,-124.2919444,before
179,1998,1,41.405,-124.2313889,before
179,1998,1,41.74388889,-124.3944444,before
179,1998,1,41.7425,-124.3366667,before
180,1998,1,42.07527778,-124.5088889,before
180,1998,1,42.0725,-124.4591667,before
180,1998,1,42.07722222,-124.4125,before
181,1998,0,42.41305556,-124.5747222,before
181,1998,1,42.42944444,-124.5344444,before
182,1998,1,42.71861111,-124.7136111,before
182,1998,1,42.70861111,-124.6236111,before
182,1998,1,42.73527778,-124.5916667,before
183,1998,1,43.07916667,-124.6208333,before
183,1998,1,43.0525,-124.5766667,before
183,1998,0,43.07111111,-124.5111111,before
184,1998,1,43.40416667,-124.64,before
184,1998,1,43.40416667,-124.5377778,before
184,1998,1,43.40722222,-124.4644444,before
184,1998,1,43.41527778,-124.4066667,before
185,1998,1,43.73916667,-124.5416667,before
185,1998,1,43.70972222,-124.4666667,before
185,1998,1,43.74361111,-124.3916667,before
185,1998,1,43.74361111,-124.3119444,before
186,1998,1,44.06916667,-124.8205556,before
186,1998,1,44.07916667,-124.7369444,before
186,1998,1,44.07416667,-124.5877778,before
187,1998,1,44.07583333,-124.5433333,before
187,1998,1,44.07861111,-124.4722222,before
187,1998,1,44.07611111,-124.415,before
187,1998,1,44.07527778,-124.3025,before
187,1998,1,44.07638889,-124.2066667,before
187,1998,1,44.41444444,-124.2794444,before
188,1998,1,44.39277778,-124.7630556,before
188,1998,1,44.38805556,-124.7225,before
188,1998,1,44.41472222,-124.6125,before
189,1998,1,44.4175,-124.5511111,before
189,1998,1,44.38916667,-124.4097222,before
190,1998,1,44.74361111,-124.2513889,before
190,1998,1,44.74,-124.3186111,before
190,1998,1,44.74111111,-124.3711111,before
191,1998,1,44.75583333,-124.5330556,before
191,1998,1,44.74027778,-124.4630556,before
193,1998,1,45.07138889,-124.2486111,before
193,1998,1,45.07361111,-124.1861111,before
193,1998,1,45.06777778,-124.1075,before
193,1998,1,45.40222222,-124.11,before
194,1998,1,45.40944444,-124.1741667,before
194,1998,1,45.40638889,-124.2258333,before
194,1998,1,45.40388889,-124.2725,before
195,1998,1,45.75916667,-124.5791667,before
195,1998,1,45.74361111,-124.5197222,before
195,1998,1,45.74277778,-124.4847222,before
196,1998,1,45.75861111,-124.3527778,before
196,1998,1,45.73972222,-124.2536111,before
196,1998,1,45.74027778,-124.1972222,before
196,1998,1,45.90722222,-124.1916667,before
198,1998,1,46.08333333,-124.1088889,before
198,1998,1,46.07611111,-124.2138889,before
198,1998,1,46.07194444,-124.3913889,before
198,1998,1,46.07722222,-124.4341667,before
198,1998,1,46.07222222,-124.4908333,before
198,1998,1,46.07527778,-124.5388889,before
199,1998,1,46.07305556,-124.6358333,before
199,1998,1,46.40694444,-124.5369444,before
199,1998,1,46.4075,-124.4683333,before
200,1998,1,46.39944444,-124.2888889,before
200,1998,1,46.40694444,-124.4183333,before
200,1998,1,46.73666667,-124.3377778,before
200,1998,1,46.74111111,-124.4047222,before
200,1998,1,46.74055556,-124.4922222,before
200,1998,1,46.74166667,-124.6444444,before
201,1998,1,46.75416667,-124.7466667,before
201,1998,1,46.7375,-124.8116667,before
201,1998,1,47.07166667,-124.6738889,before
201,1998,1,47.40833333,-124.6366667,before
202,1998,1,47.57555556,-124.6522222,before
202,1998,1,47.57388889,-124.8408333,before
202,1998,1,47.57388889,-124.8883333,before
202,1998,1,47.57111111,-124.9416667,before
203,1998,1,47.74444444,-124.9613889,before
203,1998,1,47.74027778,-125.0152778,before
203,1998,1,47.73916667,-124.7769444,before
204,1998,1,47.73944444,-124.7138889,before
204,1998,1,47.90444444,-124.8275,before
204,1998,1,47.91,-124.9294444,before
204,1998,1,47.91416667,-125.0461111,before
204,1998,1,47.9075,-125.1122222,before
204,1998,1,47.89194444,-125.1388889,before
189,2001,1,41.25388889,-124.3819444,before
189,2001,1,41.2525,-124.2863889,before
189,2001,1,41.22666667,-124.2122222,before
190,2001,1,41.43527778,-124.4180556,before
190,2001,1,41.40083333,-124.345,before
190,2001,1,41.41111111,-124.2913889,before
190,2001,1,41.39666667,-124.2330556,before
190,2001,1,41.5625,-124.315,before
191,2001,1,41.55722222,-124.3716667,before
191,2001,1,41.58611111,-124.4311111,before
192,2001,1,41.74305556,-124.3363889,before
192,2001,1,41.73916667,-124.3969444,before
192,2001,1,41.91416667,-124.4780556,before
193,2001,1,41.92222222,-124.3752778,before
193,2001,1,41.91805556,-124.4269444,before
193,2001,1,42.08166667,-124.5086111,before
194,2001,1,42.08444444,-124.4163889,before
194,2001,1,42.07722222,-124.4602778,before
195,2001,1,43.40944444,-124.54,before
195,2001,1,43.40805556,-124.4630556,before
195,2001,1,43.41305556,-124.4113889,before
197,2001,1,43.40305556,-124.6405556,before
198,2001,1,42.22805556,-124.4725,before
198,2001,1,42.24,-124.5216667,before
199,2001,1,42.37777778,-124.6172222,before
200,2001,1,43.07416667,-124.5102778,before
200,2001,1,43.04055556,-124.5802778,before
200,2001,1,43.06638889,-124.6230556,before
201,2001,1,43.56888889,-124.2777778,before
201,2001,1,43.59777778,-124.3486111,before
201,2001,1,43.57722222,-124.4822222,before
201,2001,1,43.57388889,-124.5377778,before
202,2001,1,43.91111111,-124.5777778,before
202,2001,1,43.92138889,-124.5355556,before
202,2001,1,43.91666667,-124.4877778,before
202,2001,1,43.91305556,-124.3016667,before
202,2001,1,43.90638889,-124.2538889,before
203,2001,1,44.24527778,-124.2822222,before
203,2001,1,44.24638889,-124.3563889,before
203,2001,1,44.25027778,-124.4258333,before
203,2001,1,44.24527778,-124.5058333,before
203,2001,1,44.24555556,-124.5875,before
203,2001,1,44.20638889,-124.7019444,before
204,2001,1,44.28388889,-124.8247222,before
205,2001,1,44.58111111,-124.3491667,before
206,2001,1,44.54611111,-124.5369444,before
206,2001,1,44.55388889,-124.5966667,before
208,2001,1,44.91583333,-124.3863889,before
208,2001,1,44.89333333,-124.3255556,before
209,2001,1,44.91666667,-124.2325,before
209,2001,1,44.90111111,-124.1825,before
209,2001,1,45.24333333,-124.2286111,before
209,2001,1,45.22416667,-124.1738889,before
209,2001,1,45.23111111,-124.1058333,before
210,2001,1,45.5575,-124.4141667,before
211,2001,1,45.57194444,-124.1369444,before
211,2001,1,45.57611111,-124.1930556,before
211,2001,1,45.56916667,-124.3330556,before
211,2001,1,45.58361111,-124.3805556,before
211,2001,1,45.8975,-124.4980556,before
212,2001,1,45.89166667,-124.4197222,before
212,2001,1,45.89972222,-124.3541667,before
212,2001,1,45.9075,-124.2733333,before
212,2001,1,45.91472222,-124.1955556,before
212,2001,1,45.89972222,-124.1191667,before
212,2001,1,45.89972222,-124.0661111,before
212,2001,1,46.23805556,-124.2611111,before
212,2001,1,46.21944444,-124.3333333,before
213,2001,1,46.40888889,-124.2852778,before
213,2001,1,46.40222222,-124.4197222,before
213,2001,1,46.40833333,-124.4686111,before
213,2001,1,46.41194444,-124.5380556,before
213,2001,1,46.56166667,-124.4711111,before
213,2001,1,46.55527778,-124.4,before
213,2001,1,46.56972222,-124.2741667,before
170,2001,1,41.07861111,-124.3455556,before
170,2001,1,41.08361111,-124.3011111,before
171,2001,1,42.73055556,-124.5872222,before
171,2001,1,42.71055556,-124.6255556,before
172,2001,1,44.41027778,-124.2902778,before
172,2001,1,44.40055556,-124.4125,before
197,2001,1,44.38972222,-124.7636111,before
197,2001,1,44.39416667,-124.7197222,before
198,2001,1,42.5775,-124.6875,before
198,2001,1,42.57944444,-124.6027778,before
198,2001,1,42.58388889,-124.4897222,before
198,2001,1,42.43111111,-124.5358333,before
198,2001,1,42.42083333,-124.5752778,before
199,2001,1,42.91305556,-124.7241667,before
199,2001,1,42.93805556,-124.6377778,before
200,2001,1,43.27555556,-124.5969444,before
200,2001,1,43.28444444,-124.4922222,before
201,2001,1,43.73194444,-124.5380556,before
201,2001,1,43.73944444,-124.5141667,before
201,2001,1,43.74194444,-124.3958333,before
201,2001,1,43.74777778,-124.3244444,before
202,2001,1,44.07416667,-124.2091667,before
202,2001,1,44.06694444,-124.3005556,before
202,2001,1,44.07666667,-124.4061111,before
202,2001,1,44.06944444,-124.4691667,before
202,2001,1,44.07444444,-124.5369444,before
202,2001,1,44.06944444,-124.5788889,before
203,2001,1,44.05416667,-124.7597222,before
203,2001,1,44.07166667,-124.7694444,before
203,2001,1,44.41527778,-124.6202778,before
204,2001,1,44.41666667,-124.5508333,before
204,2001,1,44.73361111,-124.4702778,before
205,2001,1,44.75888889,-124.5252778,before
205,2001,1,44.73972222,-124.3741667,before
205,2001,1,44.73638889,-124.3233333,before
205,2001,1,44.72694444,-124.2691667,before
207,2001,1,45.08583333,-124.2372222,before
207,2001,1,45.05944444,-124.1958333,before
207,2001,1,45.05527778,-124.1138889,before
207,2001,1,45.4,-124.2725,before
208,2001,1,45.40444444,-124.2227778,before
208,2001,1,45.39805556,-124.1736111,before
209,2001,1,45.40111111,-124.11,before
210,2001,1,45.75694444,-124.5769444,before
210,2001,1,45.75194444,-124.5380556,before
211,2001,1,45.74166667,-124.4825,before
211,2001,1,45.75916667,-124.3536111,before
211,2001,1,45.72916667,-124.2572222,before
211,2001,1,45.72944444,-124.065,before
211,2001,1,45.73888889,-124.1913889,before
211,2001,1,46.07027778,-124.1055556,before
212,2001,1,46.07861111,-124.6322222,before
212,2001,1,46.07083333,-124.54,before
212,2001,1,46.06861111,-124.4797222,before
212,2001,1,46.075,-124.4363889,before
213,2001,1,46.07666667,-124.39,before
213,2001,1,46.07555556,-124.2119444,before
213,2001,1,46.23444444,-124.3711111,before
214,2001,1,46.57444444,-124.5438889,before
214,2001,1,46.57666667,-124.5825,before
214,2001,1,46.73944444,-124.7372222,before
214,2001,1,46.73027778,-124.8041667,before
215,2001,1,46.74555556,-124.3513889,before
215,2001,1,46.73555556,-124.4041667,before
215,2001,1,46.73722222,-124.4930556,before
215,2001,1,46.73888889,-124.6527778,before
215,2001,1,46.90583333,-124.7780556,before
216,2001,1,46.90472222,-124.7216667,before
216,2001,1,46.90416667,-124.6394444,before
216,2001,1,46.89944444,-124.5797222,before
216,2001,1,46.90277778,-124.4858333,before
218,2001,1,47.0825,-124.5605556,before
218,2001,1,47.05222222,-124.6541667,before
218,2001,1,47.05583333,-124.715,before
218,2001,1,47.07055556,-124.7983333,before
218,2001,1,47.05972222,-124.8413889,before
219,2001,1,47.25194444,-124.8636111,before
219,2001,1,47.23166667,-124.8002778,before
219,2001,1,47.23222222,-124.7336111,before
220,2001,1,47.24416667,-124.5825,before
220,2001,1,47.22972222,-124.6552778,before
220,2001,1,47.41083333,-124.6372222,before
220,2001,1,47.39666667,-124.7005556,before
220,2001,1,47.39861111,-124.7408333,before
220,2001,1,47.59194444,-124.9169444,before
221,2001,1,47.59166667,-124.9644444,before
221,2001,1,47.55527778,-124.835,before
221,2001,1,47.56888889,-124.6525,before
222,2001,1,47.73833333,-124.7041667,before
222,2001,1,47.72805556,-124.7738889,before
222,2001,1,47.74861111,-124.9619444,before
222,2001,1,47.73388889,-125.0069444,before
222,2001,1,47.73944444,-125.0783333,before
222,2001,1,47.915,-124.9152778,before
222,2001,1,47.89194444,-124.8197222,before
223,2001,1,47.90361111,-125.0477778,before
141,2017,1,47.6275,-125.0005556,after
143,2017,1,47.88972222,-125.08,after
143,2017,1,47.7275,-125.0622222,after
143,2017,1,47.12861111,-124.8580556,after
143,2017,1,47.10611111,-124.8027778,after
143,2017,1,46.90305556,-124.7708333,after
152,2017,1,44.59611111,-124.2730556,after
152,2017,1,44.79194444,-124.1444444,after
152,2017,0,45.05972222,-124.0908333,after
152,2017,1,45.07111111,-124.165,after
152,2017,1,44.96833333,-124.2102778,after
155,2017,1,44.24694444,-124.3230556,after
155,2017,1,44.01861111,-124.5619444,after
155,2017,1,43.94833333,-124.4633333,after
157,2017,0,43.32138889,-124.5183333,after
157,2017,0,43.29027778,-124.5305556,after
160,2017,1,42.20083333,-124.4402778,after
160,2017,1,42.13583333,-124.4444444,after
161,2017,1,41.62222222,-124.2877778,after
165,2017,1,41.59555556,-124.4311111,after
166,2017,1,41.26694444,-124.2638889,after
166,2017,1,41.16888889,-124.2538889,after
166,2017,1,41.12972222,-124.2744444,after
236,2017,1,47.93805556,-124.9858333,after
236,2017,1,47.90694444,-125.0266667,after
236,2017,1,47.72611111,-124.7369444,after
238,2017,1,46.96777778,-124.4583333,after
