"","arrowtooth flounder","big skate","bocaccio","butter sole","California skate","canary rockfish","chilipepper","curlfin sole","darkblotched rockfish","Dover sole","English sole","flathead sole","greenspotted rockfish","greenstriped rockfish","kelp greenling","lingcod","longnose skate","Pacific cod","Pacific ocean perch","Pacific sanddab","Pacific spiny dogfish","petrale sole","pygmy rockfish","quillback rockfish","redbanded rockfish","redstripe rockfish","rex sole","rosethorn rockfish","rougheye and blackspotted rockfish","sablefish","sand sole","sandpaper skate","sharpchin rockfish","shortbelly rockfish","shortspine thornyhead","silvergray rockfish","southern rock sole","splitnose rockfish","spotted ratfish","starry flounder","starry skate","stripetail rockfish","widow rockfish","yelloweye rockfish","yellowtail rockfish"
"201703020072",2.73004359755862,0,0,0,0,0.469835087609017,0.469835087609017,0,0.469835087609017,4.65103587395337,2.02775789705765,0,0,1.22345815318346,0,1.52570453220317,1.02933047126745,0,1.52570453220317,0,0,3.67940054418753,0,0,0,0,5.33593622392446,0,0,1.02933047126745,0,0.469835087609017,0,0,0,0,0,0,1.94552486928102,0,0,6.70158511815932,1.02933047126745,0,0
"201703020073",1.197413098261,0.456085216928682,0,0,1.00563932380154,0,0,0.456085216928682,0,1.197413098261,2.8865882028779,0,0,0,0,1.197413098261,1.49678617120999,0,0,2.141535955756,0,2.73742258068269,0,0,0,0,2.9640732067717,0,0,0,0,0,0,0,0,0,0,0,2.48322283539605,0,0,0,0,0,0
"201703020080",0.471060495473949,0,0,0,2.10660701596163,0,0,0,0,1.03143050458542,2.73700073530956,0,0,0,0,0,1.85867437057901,0,0,3.16985876931042,0,2.77522879644484,0,0,0,0,4.55750489989552,0,0,0,0,0,0,0,0,0,0,0,1.85867437057901,0,0,0,0,0,0
"201703020083",0,2.07318342333238,0,0.428284366471263,1.30103927833257,0,0,2.58748696857641,0,0.428284366471263,2.41214112324662,0,0,0,0,0.428284366471263,0,0,0,3.79229032054416,0,3.15504708448591,0,0,0,0,3.71982243824171,0,0,0,0.428284366471263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201703020084",2.08179504705049,0.732282846924255,0,0,0,0,0,0,0,2.55552463878348,0.732282846924255,0,0,2.08179504705049,0,1.15046006576234,1.56431101629544,0,0,0.431724983023674,0,3.06379536279141,0,0,0,0,4.90891236458181,0,0,0.431724983023674,0,0,0,0,0,0,0,0,0.732282846924255,0,0,0,0,0,0
"201703020089",0.819302660741665,0.491311581544424,0,0,0.491311581544424,0,0,0,0,3.58060413123896,1.80429199521376,0,0,0,0,1.42846569334411,1.69400142267654,0,0,6.09663420761142,0,3.82551082321646,0,0,0,0,3.39252561970882,0,0,2.07681859780628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201703020090",0,0.834818423170819,0.502106397184838,0,0,0,0,0,0,1.88841737944274,3.70187431003079,0,0,0,0,0.502106397184838,2.01782912562002,0,0,4.94524384301809,1.08403771980806,2.99140974432373,0,0,0,0,2.51878147835279,0,0,1.08403771980806,0,0,0,0,0,0,0,0,0,0,0,0.502106397184838,0,0,0
"201703020091",0,2.47988165611926,0,0,0.474847825971586,0,0,0,0,2.61756975408846,2.97230858352901,0,0,0,0,0.795495731095955,1.65906327567757,0,0,5.30550342026112,0.795495731095955,3.22641639599067,0,0,0,0,2.42763780112585,0,0,1.23287451862208,0,0,0,0,0,0,0,0,0,0,0,1.53613945131995,0,0,0
"201803008011",2.0957492790073,1.34875151286127,0,0,0,0,0,0,0.538335618382547,5.35786668062924,3.00597721467648,3.08091356680422,0,0.538335618382547,0,0,1.34875151286127,0.538335618382547,0,4.92075461809444,0,3.0668087433998,0,0,0,0,5.38866877868452,0,0,0.538335618382547,0,0.538335618382547,0,0,0,0,0,0,0,0,0,0,0,0,0.538335618382547
"201803008019",1.62377761619526,0,1.62377761619526,0,0,2.41417455525436,0,0,0,3.93581811899957,0,0,0,4.09749247361375,0,1.48012903103743,0.857561445225391,0,0,0,0,1.11057627600009,0,0,0,0,0.518021178814644,0,0,1.62377761619526,0,1.62377761619526,0.857561445225391,0,0,0,0,0,1.48012903103743,0,0,0,0.518021178814644,0,5.4556827736598
"201803008020",3.10260968003791,0.479744153480267,0,0,0,0.479744153480267,0,0,1.40568144629236,4.01166259351835,2.32580489675639,1.87808224555901,0,1.24203244531351,0,0.802594224238636,2.54140975241325,0,0,0,0,3.17102731805835,0,0,0,0,5.28530563791204,0,0,1.24203244531351,0,0.479744153480267,0,0.479744153480267,0,0,0,0,1.87808224555901,0,0,0.802594224238636,0,0,2.43940678638963
"201803008021",1.12176909576087,1.32451860588992,0,0,0,0,0,0,0,3.71737732826133,4.49478866410171,0.524783955946806,0,0.867179202439077,0,0,1.12176909576087,0,0,4.96677573366938,0.867179202439077,2.89126544573104,0,0,0,0,3.64693888889276,0,0,1.12176909576087,0,0,0,0,0,0,0,0,1.32451860588992,0,0,0,0,0,1.32451860588992
"201803008025",2.66989208622189,0,0,0,0,0.781479445257386,0,0,0.781479445257386,5.05359881231835,1.63830853228372,0,0,3.2196399781734,0,1.93492288295579,2.09287739215794,0,7.57408296941726,0,0.781479445257386,1.02139030581857,0,0,1.2147358876762,0,3.52252003497653,0,0,1.84548333199018,0,1.37668712331577,1.37668712331577,0,0.465211547676832,0,0,0.781479445257386,4.21632813563731,0,0,0.465211547676832,0,0,4.18670955149715
"201803008026",1.93641301319282,0.50640484895953,0,0,0,0.50640484895953,0,0,0,2.78280166258597,3.04448533125732,0,0,0.50640484895953,0,1.72547806037961,1.6005767327595,0,0,0,0,2.38781964377651,0,0,0,0,4.82222470060315,0,0,0,0,0,0,2.11051190457598,0,0,0,0,2.11051190457598,0,0,2.02724648651954,0,0,0.840976468761313
"201803008027",2.06410645079846,1.98140955399059,0,0,0,0.485689905105203,0,0,0.485689905105203,3.7318669394731,1.41742464891589,2.60312799247234,0,0,0,1.05636141485359,2.27769210853187,0,0,0,0,2.39832561232212,0,0,0,0,5.56976980598649,0,0.485689905105203,0,0,0.485689905105203,0,0,0,0,0,0,0.485689905105203,0,0,1.68214388668122,0,0,0
"201803008028",0,0,0,0,0,2.93076868310379,0,0,0,0.969245001606513,3.30112580133797,0,0,0.737468187886294,0.737468187886294,2.43018989315824,0.737468187886294,0,0,2.97424759489719,0,0.969245001606513,0,0.737468187886294,0,0,2.22915802918426,0,0,0,0,0,0,0,0,0.435229621051947,0.737468187886294,0,1.31549341282346,0,0,0,0,0.435229621051947,2.94420154250564
"201803008031",4.9493999261503,0.485943653067754,0,0,0,0.811559698007088,0,0,2.30414220537,6.28543513795024,1.05679159069669,0.485943653067754,0,3.55091354749958,0,0,1.89181225018374,0,0,0,0.485943653067754,1.89181225018374,0,0,0.811559698007088,0,5.5788647271464,0,0,1.68268070307605,0,1.25357222947021,0,0,0,0,0,0,3.1983008318118,0,0,0,0,0,3.3516488766191
"201803008032",2.4575267738695,2.03763425259075,0,0,0,0,1.6101300725616,0,1.299912240403,4.80396791365585,3.73054581971776,0,0,2.12102488599793,0,0,1.09918912203908,0,0,0,0,1.09918912203908,0,0,0,0,2.03763425259075,0,0,7.19538587924117,0,1.09918912203908,0,0,0,0,0,0,3.34344027659835,0,0,0,0,0,1.09918912203908
"201803008034",2.17115254636661,0,0,0,0,0,0,0,0,2.68065655320808,4.40266271663676,0,0,0,0,0,0,0,0,4.48564525957235,0,2.3088767476208,0,0,0,0,4.98620434908986,0,0,0,0,0,0,0,0,0,0,0,1.27800216232327,0,0,0,0,0,0
"201803008035",2.10986929039234,0,0,0,0,0,0,0,0,5.11245865652885,3.72886037039754,0,0,2.91852600395839,0,0.472457035447597,0.472457035447597,0,0,0,0,0.472457035447597,0,0,0,0,5.27596328349664,0,0,1.95150911586821,0,0.472457035447597,0,0,0,0,0,0,1.86180971396954,0,0,0.472457035447597,0,0,0.472457035447597
"201803008037",2.37076085889427,0,1.07878601303245,0,0,0.49897708979381,0,0,0,4.61526561682031,2.37076085889427,1.07878601303245,0,4.14065924116541,0,0,2.48487380472102,0,0,0,0,1.44342540414561,0,0,0,0,5.53778835619178,3.10692368062334,0,1.27763467490895,0,0.49897708979381,3.69139153080534,0,0,0,0,0,2.91484743499605,0,0,3.51484138074989,0,0,2.37076085889427
"201803008038",1.56768768640399,0,0,0,0,0,0,0,0,3.54839137794709,0,0.490168380099618,0,3.64916501954099,0,0,1.26140108676756,0,0,0,0,2.59690196171472,0,0,0,0,5.75395996175422,1.06394260688119,0.817655190724115,0.490168380099618,0,0,0,0,0,0,0,0,0.490168380099618,0,0,0.817655190724115,0,0.817655190724115,0
"201803008039",0,0,0,0,0,0,0,0,0,2.92548846717426,3.72788840674677,0,0,0,0,0.51851996993906,1.31322896479645,0,0,5.71279433741267,0,3.12435770696806,0,0,0,0,3.95058009391728,0,0,0,0,0,0,0,0,0,0,0,2.05353386685702,0,0,0,0,0,0
"201803008040",0.866983379081901,0.52464606927729,0,0,0,0,0,0,0,2.57051548059922,4.2128867556022,1.12154137863672,0,0,0,0.52464606927729,0.52464606927729,0,0,5.46083546833156,0,2.86543311301636,0,0,0,0,3.40033525196219,0,0,0,0,0,0,0,0,0,0,0,2.64669610329321,0,0,0,0,0,0
"201803008041",0.477279837900769,0.477279837900769,0,0,0,0,0,0,0,3.52975627879993,1.77384582888395,1.23742815041212,0,0,0,0.799023515359002,1.04206069326378,0,0,5.25349700223359,0,2.671182642021,0,0,0,0,4.01193613925447,0,0,0.799023515359002,0,0,0,0,0,0,0,0,2.62795104091138,0,0,0,0,0,0
"201803008042",0.860252190933799,0,0,0,0,0,0,0,0,4.29529087298624,0.519911245191639,1.96527925305687,0,4.99573867091226,0,0.860252190933799,1.75321761244794,0,0,0.519911245191639,0,2.81440237313478,0,0,2.28893422113072,0,5.91653510230047,2.81440237313478,0,0.519911245191639,0,0,0,0,0,0,0,0,2.14014404882748,0,0,0,0,0,1.62752734946713
"201803008043",2.30857178612891,0,0,0,0,0,0,0,1.07889875896024,4.93701057493765,0,1.27775789412768,0,3.23828785188814,0,0,0.499044201354238,0,0,0,0,2.48503039429475,0,0,0.499044201354238,0,5.36750342319333,0,0,0,0,0,0,0,0,0,0,0,2.09415870573022,0,0,3.15374470439678,0,0,0.499044201354238
"201803008044",0.454142926542924,0,0,0,0,2.61345431165478,0,0,0,1.82025096887839,3.69636147036148,0,0,2.30314107421184,0.454142926542924,2.57041779163308,0.765303238274029,0,0,3.93978526515005,0,3.1204867545228,0,0,0,0,4.4238066189336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454142926542924,1.00227361876312,0,0,0
"201803008045",0,0,0,0,0,0,0,0,0,2.68233069024038,3.97150682184503,0,0,0,0,1.08723762747032,0.504016364696897,0,0,5.39568913591227,0,2.49659307093399,0,0,0,0,3.45569790759309,0,0,0,0,0,0,0,0,0,0,0,2.25335639012803,0,0,0,0,0,0
"201803008046",0.820948837032514,0,0.49245446087304,0,0,0.820948837032514,0,0,1.0678034638407,3.73857956574077,1.69640303799167,1.99650493849378,0,5.123246580734,0,1.0678034638407,1.26562571284516,0,0,0,0,3.2320146438334,0,0,0.49245446087304,0,5.22280375997271,0,0,0.49245446087304,0,0,1.43070303236255,0,0,0,0,0,1.26562571284516,0,0,0,0,0,1.43070303236255
"201803008047",1.07374355042528,0,0,0,0,0.495978716668468,0,0,3.20914343828759,4.14284369904504,0,0.826019888290883,0,2.47786343244891,0,0,1.57952034131896,0,0,3.88422116235452,0,2.75800831684145,0,0,0,0,5.61447412511298,0,0,1.07374355042528,0,0,0,0.495978716668468,0,0,0,0,1.57952034131896,0,0,2.58021588654787,0,0,0.826019888290883
"201803008048",3.40007478916428,0,0,0,0,0.50634584623553,0,0,1.60045819862528,4.44910655299719,0.840892017725607,1.83637211909999,0,3.13952640706582,0,0,2.32523063353057,0,0,0,0,3.56873122777906,0,0,0,0,5.37519655067414,0,0,2.11038140009173,0,0,0,0,0,0,0,0,2.02711754460282,0,0,3.5281728492938,0,0,0
"201803008049",0,0.552642757974361,0,0,0,3.87801585250261,0,0,0,2.42743245233951,2.49052373286042,0,0,4.65574966548933,0,5.6297057667518,1.1673665773043,0,0,1.37405946317426,0,2.60589003661345,0,0,0,0,4.01951177205806,1.72863268046271,0,0,0,0,0.552642757974361,0,0,0,0,0,2.40871164867667,0,0,0,0,0.906514818245451,0.552642757974361
"201803008050",0,0,2.69826111055761,0,0,0,0,0,0,0.725460959557375,2.89319716435767,0,0,3.91969973022072,1.14146938018547,2.69826111055761,0,0,0,3.2703530388082,0,1.84504987061077,0,0,0,3.77568363012573,2.36001852881689,0,0,0,0,0,0,0,0,0.725460959557375,1.66065034199219,0,3.46275675798715,0,0,0,4.18975576253847,0.725460959557375,3.58816207399748
"201803008052",0,1.68154251789649,0,0,0,0,0,0,0,0,3.11651303652178,0,0,0,0,0,0,0,0,4.93679248639541,0,2.56710524459577,0,0,0,0,1.8667584834165,0,0,0,0,0,0,0,0,0,0,0,2.87174786451039,0,0,0,0,0,0
"201803008074",0.597165496196141,0,0,0,1.23863041037263,0,0,0,0,3.78297712054234,1.62625698613657,0.96847422599854,0,0,0,0,1.62625698613657,0,0,4.62349461465849,0,2.45277052488522,0,0,0,0,3.30041020123758,0,0,0,0,0,0,0,0,0,0,0,2.52071275364582,0,0,0,0,0,0
"201803008075",3.43331334140515,0,0,0,0,1.48431287357404,0,0,1.48431287357404,4.02789040353635,0,0,0,1.48431287357404,0,0,3.5316537654886,0,0,0,0.61679688295885,0,0,0,0,0,3.36572859934423,0,0,0.61679688295885,0,2.7408861174032,0,0,0,0,0,0,2.49227788618173,0,0,0,0.61679688295885,0,1.66106519469481
"201803008076",0.912020876334382,1.17372661873746,0,0,1.17372661873746,0,0,0,0,0,3.91148827206914,0,0,0,0,0.556567752629568,2.04148867369532,0,0,4.48013940221284,0,2.36844425131488,0,0,0,0,1.93980475951271,0,0,0,0,0,0,0,0,0,0,0,2.04148867369532,0,0,0,0,0,0
"201803008077",1.16331607801345,0,0,0,0,0,0,0,0.903010647804113,3.79087087563839,0,0,0,0,0,0.550148043664273,1.68659482400451,0,0,0,0,0,0,0,0,0,3.35013603492042,0,0,0,0,0,0,0,0.550148043664273,0,0,0,1.36966651553633,0,0,0,0,0,0
"201803008078",0,0,0,0,0,0,0,0,0,2.33790630924406,0.576591088827807,0,0,0.576591088827807,0,0,2.54155516176977,0,0,0,0,4.75237759575673,0,0,0,0,3.50278401889447,0,0,0,0,1.2059351926661,0,0,0,0,0,0,0.576591088827807,0,0,0,0,0,0
"201803008079",1.91013668183805,0,0,0,0,0,0.541889013417522,0,1.35506319160018,4.13363140850932,0,0,0,2.10322091516929,0,1.14986116022253,2.01133176746643,0,0,0,0,0,0,0,0,0,4.87898135265111,0,0,0,0,0.891384314765136,0,0,0,0,0,0.541889013417522,2.10322091516929,0,0,7.33072116519825,0.541889013417522,0,0
"201803008082",0,0,0,0,0,0,0,2.06268645142213,0,0,2.91407787962575,0,0,0,0,0,0,0,0,2.06268645142213,0,2.39051444014363,0,0,0,0,1.7188393682496,0,0,0,0.926643706822042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201803008083",0.517722693373219,0,0,0,0,0,0,0,0,2.05181532172096,1.47955871701694,0,0,0,0,1.11008111811124,0,0,0,1.62318480773833,0,1.62318480773833,0,0,0,0,2.2840768368996,0,0,0,0,0,0,0,0,0,0,0,1.11008111811124,0,0,0.517722693373219,0,0,0
"201803008084",0,0,0,0,1.8365430127558,0,0,0,0,1.94995238281632,3.86218183871648,0,0,0,0,0.919122010245416,2.05180014073424,0,0,2.908621687678,0,3.16479524332572,0,0,0,0,2.98198656542092,0,0,0,0,0.561638947271114,0,0,0,0,0,0,2.37918250007481,0,0,0,0,0,0
"201803008088",4.07758217606961,0,0,0,0,0,0,0,0,3.41204221338733,0,0,0,0,0,0.541162910278164,3.17749840928284,0,0,0,0,0.541162910278164,0,0,0,0,0.541162910278164,0,0,0,0,1.52388392927354,0,0,0,0,0,0,0.890360293177884,0,0,2.10169653322315,0,0,0
"201803008090",0.545740656520521,0.545740656520521,0,0,1.36188506131499,0,0,0.896811189926251,0,1.80520260169131,1.53243396418832,0,0,0,0,0,1.36188506131499,0,0,3.12573307581228,0,1.15614463437614,0,0,0,0,2.79304778239399,0,0,0,0,0,0,0,0,0,0,0,0.896811189926251,0,0,0,0,0,0
"201803008091",0,2.67853037207719,0,0,2.33894295997911,0,0,0,0,2.54261220918894,2.33894295997911,0,0,0,0,1.20673914780416,1.86655616941438,0,0,5.82238466226226,0,2.93057330133864,0,0,0,0,4.24167310780968,0,0,0,0,0,0,0,0,0,0,0,0.57709400616595,0,0,0,0,0,0
"201803008092",2.4388385674145,0,0,0,0,0,0.52904752451199,0,2.75006269568112,3.24984623779014,0,0,0,4.22184572902457,0,2.5536825158298,1.64555560963747,0,0,0,0.52904752451199,1.98455844411466,0,0,0,0,0.52904752451199,0,0,0,0,0.87322863656557,0,0,0,0,0,0,1.33217063075952,0,0,4.55483456101426,0,0,0
"201803010004",1.07426807612166,0,0,0,0,3.18362950073073,0,0,0,3.94561782095776,3.68977845962039,0,0,3.82495333587505,0,1.07426807612166,0.496290326987467,0,0,0,2.58095226400451,0,0,0,0,0,4.98321014254458,0.826467887397776,0,0.496290326987467,0,0,5.76691152832823,0,0,0,0,0,3.80661363945798,0,0,1.43819442793481,0.496290326987467,0,0
"201803010010",0,0,0,2.589736560235,0,0.776536391179743,0,0.46182325129618,2.28283858435739,3.66921474585195,5.26418991034748,0.46182325129618,0,2.39592982766096,0,0,2.08487393616966,0,0,6.22517496598803,0,1.92711284504677,0,0,0,0,5.26193151988563,0,0,0,0,0,0,0,0,0,0,0,0.776536391179743,0,0,0,0,1.73971471286805,0
"201803010011",0,0,0,0,0,0,0,0,0,3.91745149548824,2.46352190772933,0,0,0.468130608312297,0,0,0,0,0,3.87707690002301,0,0,0,0,0,0,4.31623770116947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201803010012",0.501166607801722,0,0,0,0,0,0,0,0,3.85735324223134,2.59243508474827,0,0,0,0,0,0,0,0,0.833470534155634,0,0,0,0,0,0,4.15194050274695,0,0,0,0,0,0,0,0,0,0,0,0.501166607801722,0,0,0,0,0.501166607801722,0
"201803010013",0,0,0,0,0,0,0,0,0,0.479960754711959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201803010014",0,0,0,0,0,0,0,0,0,1.67421253591101,2.13188340330055,0,0,0,0,0,0,0,0,1.67421253591101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481949200820004
"201803010015",0.483963610468304,0.483963610468304,0,0,0,0,0,0,0,5.17370090879059,3.66997939749222,0,0,0,0,1.41402212253421,1.05343283101917,0,0,2.43140712643736,0,2.2074393217241,0,0,0,0,2.78071724176375,0,0,3.38356705846027,0,0,0,0,0,0,0.808698931268272,0,0,0,0,0,0,0,0.808698931268272
"201803010016",2.04945301185966,0.516627956729674,0.516627956729674,0,0,0.516627956729674,1.10826422368983,0,0,4.20388064586211,1.74651055891233,0,0,5.28474183710123,0,2.28164224591106,1.74651055891233,0,0,0,1.10826422368983,2.41103403253813,0,0,0,0,5.56605429834656,1.30980776580131,0,1.85800320046518,0,0.516627956729674,0.516627956729674,0.516627956729674,0,0,0,0,0,0,0,0,1.62100910542102,0,2.92238163297123
"201803010018",1.97321906441788,0,0,0,0,0,0,0,0,4.89055057573777,0.523662645527414,1.11991667995271,0,0,0,0,2.59432839005803,0,0,0,0.523662645527414,1.32250181949573,0,0,0,0,6.50905482900533,0,0,2.22553075076329,0,0,0,0,0,0,0,0,2.22553075076329,0,0,0,0,0,0
"201803010019",2.55710659821868,0.448902890488941,0,0,0,0,0,0,0,5.34456923510529,0,1.60264441508831,0,0.993169383074474,0,0,1.4815034250565,0,0,0,0,3.03642969186386,0,0,0,0,5.24661974295894,0,0.448902890488941,3.16622309992783,0,0,0,0.448902890488941,0,0,0,0,1.97858720606011,0,0,0,0,0,0
"201803010020",0,1.00661651956636,0,0,0,0,0,0,0,2.53175155053035,4.1560575541665,0,0,0,0,0.456649657571067,0.456649657571067,0,0,5.85865717686144,0,2.84524182313871,0,0,0,0,3.5196667775919,0,0,1.49798197995825,0,0,0,0,0,0,0,0,1.35940567282586,0,0,0,0,0,0
"201803010021",0,0.460989768602794,0,0,0,0,0,0,0,2.33894422010879,3.08024313044918,0,0,0,0,0,0,0,0,5.8868125290907,0,2.33894422010879,0,0,0,0,4.32404976889243,0,0,0.460989768602794,0,0,0,0,0,0,0,0,2.00714888900989,0,0,0,0,0,0
"201803010022",0,0.457528844170227,0,0,0,0,0,0,0,2.62202852534391,2.53395761171253,0.457528844170227,0,0,0,0,0,0,0,6.356752699498,0,2.38534351054518,0,0,0,0,3.65437134160972,0,0,0.457528844170227,0,0,0,0,0,0,0,0,1.91716423594825,0,0,0,0,0,0
"201803010024",2.72048982840175,0,0,0,0,0,0,0,0.488183908181248,4.85868564238316,0,0,0,2.06975720126847,0,0,2.21720237038976,0,0,0.488183908181248,0,2.34567495656906,0,0,0,0,4.40611808151683,0,0,2.28350039685008,0,0,0,0.488183908181248,0,0,0,0,2.46870079380744,0,0,0,0,0,0
"201803010025",1.69000580412981,0,0,0,0,0,0,0,0.551920748399844,4.1840701223426,0,2.88711441864825,0,2.35855037634678,0,0.551920748399844,1.54392329917875,0,0,0,0,2.488963443319,0,0,0,0,5.59271060069243,0,0,0.551920748399844,0,0.551920748399844,0,0,0,0,0,0,1.69000580412981,0,0,0,0,0,0.551920748399844
"201803010026",2.08281659105291,0.493977913507395,0,0,0,0,0,0,2.41780108843382,4.92342247120082,0,3.00393210965477,0,2.35918614576994,0,0,1.99988733334119,0,0,0,0,1.43368159468557,0,0,0,0,5.67953778684128,0,0,0.493977913507395,0,0.823141895493192,0,0,0,0,0,0,1.90945380184051,0,0,0,0,0,0
"201803010031",2.23576145298073,0,0,0,0,0,0,0,0,4.80162097635562,0,3.58272786190399,0,1.39566860067695,0,0,2.31382368124206,0,0,0,0,1.71497019392669,0,0,0,0,5.03292641078427,0,0,1.18731125218323,0,0,0,0,0.923797140450715,0,0,0,0.923797140450715,0,0,0,0,0,0
"201803010033",2.28781610414653,0,0,0,0,0,0,0,0.46387636992956,4.47422271559547,0,2.40096764770218,0,3.33024245681602,0,0,1.63541448272609,0,0,0,0.46387636992956,1.01909244375365,0,0,1.01909244375365,0,5.2819766253894,0,0,1.21221041206656,0,0.46387636992956,0.46387636992956,0,3.99973324941944,0,0,0.46387636992956,1.7442853405902,0,0,3.32921279697722,0,0,0
"201803010035",2.41019910203674,0,0,0,0,0,0,0,0,5.0395842897472,0,0,0,1.95751496566337,0,0,1.30913812846279,0,0,0,0,0,0,0,0,0,4.29856815637244,0,0,1.85722907011835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201803010036",1.04489810516896,2.38231208846053,0,1.40409695487781,0.478944542144611,0,0,0,0,2.73570556591868,4.60469728679585,0,0,0,0,0.478944542144611,1.54462577980987,0,0,5.53052835560448,0,3.62601600785703,0,0,0,0,4.09881118952676,0,0,0,0,0,0,0,0,0,0.478944542144611,0,2.75651462882224,0,0,0,0,0,0
"201803010037",0,1.08829594450454,0,2.02340458423839,0,0,0,2.32137219977308,0,3.45893324892685,5.89040860033717,0,0,0.504648597236248,0,1.93262662398862,0.504648597236248,0,0,6.77908938708424,0,2.7370181347174,0,0,0,0,5.02081773702498,0,0,0,0,0,0,0,0,0,0.504648597236248,0,1.45442410592699,0,0,0,0,0,0
"201803010038",0.47659933298103,0,0,0,0,0,0,0,0,2.78553913424692,4.13190125411923,0,0,1.04089984460387,0,1.04089984460387,0,0,0,6.61193513316345,0,3.53847591214282,0,0,0,0,4.37088521989118,0,0,0.47659933298103,0,0,0,0,0,0,1.77235644923915,0,0.47659933298103,0,0,0,0,0,0
"201803010039",0,0.511018606974533,0,0,0,0,0,0,0,3.33134602449694,4.05540230155048,0,0,2.56539464714644,0,3.01272024514467,0.847573539285713,0,0,5.54316227298384,0,3.59867546011896,0,0,0,0,5.03756713164225,0,0,0,0,0.511018606974533,0,0,0,0,2.83366736292964,0,1.29963383499517,0,0,0,0,0,0
"201803010040",2.38564526907299,0.480343424138408,0,0,0,0.480343424138408,0,0,0,6.25101164782725,0.803461950425242,0,0,2.05193216230199,0,0.480343424138408,2.32722330868523,0,0,0,0,2.63542355155688,0,0,0,0,6.33604591782457,0,0,1.78053605024582,0,0,0,0,0,0,0,0,0.480343424138408,0,0,0.480343424138408,0,0,0.480343424138408
"201803010041",2.98968330260655,0,0,0,0,0,0,0,0.800061318336478,5.55476110387959,0,1.54266376292638,0,2.43521364379321,0,1.04328141517043,3.65710687380007,0,0,0,1.54266376292638,1.66579384046956,0,0,0,0,4.20544447363472,0,0,0.800061318336478,0,1.04328141517043,0.477995793877368,0,3.23419284819421,0,0,0,1.77541149914428,0,0,2.89919293598594,0,0,0.477995793877368
"201803010050",0,0.977323603239143,0,0,0,7.60538955293878,0,0,0,2.2285803801043,1.63770201003767,0,1.63770201003767,2.59749173703265,0.977323603239143,3.37330151083987,0,0,0,0,0.603587459547567,1.46202067466785,3.18646357244175,0,0,6.21667514950673,3.35719545513618,4.55500331556233,0,0,0,0,5.06366423763194,0,0,0,0,0.977323603239143,0.603587459547567,0,0,0,0,0.977323603239143,2.91246009664937
"201803010051",2.87539750001712,0,0.477634650718266,0,0,0.799537870572061,0,0,0,4.9678457585555,1.04266573454241,0,0,1.04266573454241,0,0,2.53630218230525,0,0,0,2.12191130614695,1.40149861230855,0,0,0,0,5.64493088625089,0,0,2.94813106136266,0,0.799537870572061,0,0,4.01908667667772,0,0,0,1.40149861230855,0,0,4.35866744646877,0,0,0
"201803010052",0,0,0,0,0,0,0,0,0,0,0.776996027770832,0,0,0,0,0,0.462138094427384,0,0,1.20891796654137,0,0,0,0,0,0,0.462138094427384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201803010053",0,0,0,0,0,0,0,0,0,0,0.514283538280488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201803010054",0,0.572198217847108,0,0.572198217847108,0,0,0,0.933862136967875,0,2.57661829430473,4.55001359940435,0,0,2.88967618196798,1.40821079494081,1.40821079494081,0.933862136967875,0,0,5.49968948496962,0.572198217847108,2.32882775791431,0,0,0,0,5.15160645278103,2.4013491847552,0,0,0,0,0,0,0,0,0,0,0.933862136967875,0,0,0,0,0.572198217847108,0
"201803010055",1.94455862678998,0,0,0,0,0,0,0,0,4.68832481269064,3.9314156295144,0,0,1.09756126257898,0,0.510195140680494,0,0,0,6.08719380080327,0,2.86565381979282,0,0,0,0,4.82400281819096,0,0,0.510195140680494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201803010056",2.4406739375175,0,0,0,0,0,0,0,0,5.43105802241413,4.05003589121747,0.494344629449668,0,0,0,0,0.494344629449668,0,0,5.17802464623582,0,2.57634918443071,0,0,0,0,5.07891739229845,0,0,0.82366957560896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201803010057",3.4698103819644,0.83053531910868,0,0,0,0,0,0,2.72392446816267,5.12162889610832,0,1.82102484736379,0,2.0112608801677,0,0,2.42977915547685,0,0,0,0,2.84749981065432,0,0,0,0,5.28169993889774,0,0,3.08384398337513,0,0.499121413822459,0,0,0,0,0,0,1.07902846782499,0,0,2.6351545280552,0.499121413822459,0,0
