"","arrowtooth flounder","big skate","black rockfish","bocaccio","butter sole","canary rockfish","chilipepper","curlfin sole","darkblotched rockfish","Dover sole","English sole","flathead sole","greenspotted rockfish","greenstriped rockfish","kelp greenling","lingcod","longnose skate","Pacific cod","Pacific ocean perch","Pacific sanddab","Pacific spiny dogfish","petrale sole","pygmy rockfish","redbanded rockfish","redstripe rockfish","rex sole","rosethorn rockfish","rougheye and blackspotted rockfish","sablefish","sand sole","sandpaper skate","sharpchin rockfish","shortbelly rockfish","shortspine thornyhead","silvergray rockfish","southern rock sole","splitnose rockfish","spotted ratfish","stripetail rockfish","widow rockfish","yelloweye rockfish","yellowtail rockfish"
"199806023183",1.81478728316529,0,0,0,0,0,0,0,0.707027403626039,3.46068001947521,0.414739963756542,0.228718781041203,0,1.81478728316529,0,0.571524878607006,0.228718781041203,0,0,0,0.571524878607006,0.707027403626039,0,0,0,4.7569280335883,0,1.11707676693557,1.02923345060921,0,0,0,0,3.13987638393661,0,0,2.78268270106426,0.826340860581423,0,0,0,0.414739963756542
"199806023184",1.46880335508255,0,0,0,0,0.214191242345456,0,0,2.86113226809427,3.8420762845674,0.214191242345456,0.214191242345456,0,2.09995306426924,0,0.214191242345456,0.214191242345456,0.214191242345456,0,0.214191242345456,1.06845421672277,0.54033316079505,0,0.390499756490316,0,4.58473254440302,0,0.390499756490316,0.670614320844736,0,0,0.214191242345456,0,2.88809296190266,0,0,0,0.390499756490316,0,0,0,0.214191242345456
"199806023185",1.48091403023316,0,0,0,0,0,0,0,0.232146765198816,2.23663272898741,0.715505032446724,0,0,1.03997059282464,0,0.232146765198816,0.578810102907116,0,0,1.74107773449889,0,0.232146765198816,0,0,0,4.09960066823225,0,0.232146765198816,0.420425745461593,0,0.232146765198816,0,0,0,0,0,0,0.578810102907116,0,0,0,0
"199806023186",2.01814427798518,0,0,0,0,0,0,0,1.22859483122549,3.25382522610532,0.990097862132434,0,0,2.16705875449422,0,0.676291011698233,0.216435140751981,0,0,4.60106337157777,2.77145296162568,1.36090234753141,0,0,0,3.44058855600767,0,0,0.545185108861757,0,0,0,0,0,0,0,0,0.394259291125207,0,0.216435140751981,0,0.676291011698233
"199806023187",0.43176021657198,0,0,0,0,0.43176021657198,0,0,0,2.01217794439325,3.89847038672768,0,0,1.23251540790373,0,0.732335020677241,0.239003440775194,0,0,4.52161725176354,1.44451488968374,1.8975660402406,0,0,0,3.08139074260135,0,0,0,0,0,0,0,0,0,0,0,0,0.239003440775194,0,0,0
"199806023188",0.597599923047721,0.241049169680304,0,0,0,0,0,0,0,1.86433934154626,4.51033838260728,0,0,0,0,0,0,0,0,4.10137357031397,3.80412506465209,1.2393165280107,0,0,0,3.67463570403715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806023189",0,0,0,0,0,0,0,0,0,1.38170323581507,4.52114887826434,0,0,0,0,0,0,0,0,4.92478849639427,2.27177114641191,1.17441778383846,0,0,0,4.55567860706722,0,0,0,0,0,0,0,0,0,0,0,0.807531408140161,0,0,0,0
"199806023190",0,0,0,0,0,0,0,0,0,1.39561579525402,4.25290430531065,0,0,0,0,0.867379298319228,0,0,0,3.60062519074654,0.977121033880216,1.83202481523915,0,0,0,5.33934261404187,0,0,0,0,0,0,0,0,0,0,0,0.243834201742285,0,0,0,0
"199806023191",0.590865903216333,0,0,0,0,0,0,0,0,4.22925851680474,0.959772485630936,0,0,0,0,0,0.429854659612034,0,0,1.80858775675764,1.56008773933227,1.3746487201064,0,0,0,3.9307303786164,0,0,0.237848546628205,0,0.237848546628205,0,0,0,0,0,0,1.22866156729114,0.237848546628205,0,0,0.851255142343036
"199806023192",1.12231705196526,0,0,0,0,0,0,0,0.93765014575647,4.10804949501109,0.230314167217807,0,0,0.574918923220533,0,0,0.710978224211767,0,0,1.58615541511687,0.830723002312886,1.20326035445499,0,0,0,4.03749249250088,0,0,0.230314167217807,0,0.230314167217807,0,0,0,0,0,0,1.41292309697901,0,0,0,1.53167889332281
"199806023193",1.4242330826068,0,0,0,0,0,0,0,2.90966700291778,3.13908308656313,0.233402107380314,0,0,1.87497760381007,0,0.233402107380314,0.422504698603961,0,0,2.24203372914042,0.718598908476673,1.3588669287716,0,0,0,4.521350016009,0,0,0.422504698603961,0,0,0,0,0,0,0,0.581470975591807,1.21372591239603,0.581470975591807,0,0,0.581470975591807
"199806023194",0.945460257600534,0,0,0,0,0.2329615708467,0,0,2.60948009422791,2.62859676766907,0.2329615708467,0,0,2.32058746160978,0,0,0,0,0,2.76964559401374,0.421775327713082,0.717513823947153,0,0,0,4.3413898802149,0.2329615708467,0,0.2329615708467,0,0,0,0,0,0,0,0,0.837967974921877,0,0.2329615708467,0,3.60928459618873
"199806023195",1.92101652263938,0,0,0,0,0.409970633016786,0,0,2.55793853700213,2.88908834716772,0.565404885928004,0,0,2.02657542630849,0,0,0.225849301496447,0,0,0.699897878309035,0.409970633016786,0,0,0,0,4.40464855417081,0.225849301496447,0.225849301496447,1.56878288585371,0,0,0.699897878309035,0,0.565404885928004,0,0,0,0.225849301496447,0,0,0,0
"199806023198",0.590645281285014,0,0,0,0,0,0,0,4.57000722556533,2.17283447791354,3.5345519420501,0,0,1.61457755284597,0,0,0,0,0,1.30395647454218,2.48521959281214,0.23774387819066,0,0,0,3.510783928991,0,0,0.23774387819066,0,0,0,0,0,0,0,0,0,0,0,0,0.590645281285014
"199806023199",0.713968257106169,0,0,0,0,0,0,0,0.834038210717265,3.9964842405698,2.38873963307021,0,0,0.577488835523387,0,0,0,0.231524075380442,0,3.82448895827675,3.05967067163136,0.231524075380442,0,0,0,4.48926145198716,0,0,0,0,0,0,0,0,0,0,0,0.419393882375158,0,0,0,2.87205271284465
"199806023200",0,0,0.245400516216703,0,0,0,0,0,0,4.54515046851726,2.68297325734575,0,0,0,0,0,0,0,0,3.73494135688472,3.31136919595168,1.64325885306063,0,0,0,4.52123985549938,0,0,0,0,0,0,0,0,0,0,0,0.245400516216703,0,0,0,0.245400516216703
"199806023201",0.710604063948873,0,0,0,0,0.23016291595214,0,0,0,3.82370046164458,2.04497067568443,0,0,0,0,0,0,0,0,2.95054425585371,3.84052040406076,0.23016291595214,0,0,0,4.3908867969644,0,0,1.12182106309869,0,0,0,0,0,0,0,0,0,0,0,0,2.30838598949456
"199806023202",0,0,0,0,0,0,0,0,0,0.237120478007051,4.74488838628713,0,0,0,0,0,0,0,0,5.16442011694996,1.76073117606044,0.42865262210683,0,0,0,3.98867987992733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806023203",0.238066475045136,0.238066475045136,0,0,0,0,0,0,0,2.66997974100012,4.21847172386556,0,0,0,0,0.238066475045136,0,0,0,4.4752928087455,2.75897423438602,1.44114289755491,0,0,0,4.17396965785582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806023204",0.952288260634642,0,0,0,0,0,0,0,0.204878698283212,2.14046769606834,3.30965342363512,0,0,0,0,0,0.204878698283212,0,0,4.08106174004534,1.96559465643415,0.860463823995656,0,0,0,2.95439420045559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860463823995656
"199806023205",2.19459237184901,0,0,0,0,0.216487297259593,0,0,2.01837663768192,1.98573371841787,0.89618755960694,0,0,2.43303550630553,0,0,0,0,0,3.34331845920112,1.47793927986216,1.29712987709008,0,0,0,2.85854261060762,0,0,0.545297735814042,0,0,0,0,0,0,0,0,0,0,0,0,1.22878437228464
"199806023206",1.51946633072351,0,0,0,0,0.213485638924467,0,0,2.91087988307639,2.88463232284281,0.213485638924467,0.887032582624794,0,3.24845461955875,0,0,0,0,0,0.389316375494445,1.06604975551031,0,0,0.213485638924467,0,3.84359978834465,1.57023367308785,0,1.14481863320555,0,0,0,0,0,0,0,0,0,0.538804824531228,0,0.213485638924467,1.28587796775273
"199806023207",1.05590550913202,0,0,0,0,1.33811867486633,0,0,1.50736792070614,2.08314262083151,1.81727882312843,0,0,2.64773659274459,0,1.69600456276949,0.384339684644176,0,0,0,0.532371641815332,0,0,0.210521925801335,0,4.23682361975459,1.13426865960893,0,1.20693476267502,0,0,1.33811867486633,0,0,0,0,3.8233125327954,0.661289297296002,3.93007136546602,0,0,1.81727882312843
"199806023208",1.5427194321178,0,0,0,0,0,0,0,0,3.54445929782377,2.3961867863003,0.422209147777318,0,0,0,0,0.233223580758924,0.233223580758924,0,3.9351295261561,2.991312037016,1.04332727854872,0,0,0,3.51364191525026,0,0,0.422209147777318,0,0,0,0,0,0,0,0,0,0,0,0,0.581092791545877
"199806023209",0,0,0,0,0,0,0,0,0,1.94233441621349,4.43852751782413,0,0,0,0,0,0,0.418425086360937,0,3.83863622398972,2.33719874009983,1.03619868852029,0,0,0,4.39461258025621,0,0,0,0,0.230939676051811,0,0,0,0,0,0,0,0,0,0,0.230939676051811
"199806023210",0,0.408366968812771,0,0,0,0,0,0,0,1.25897096291344,5.1400062860117,0,0,0,0,0,0,0,0,6.5252304907419,3.36701754156284,0.563345207368981,0,0,0,3.55661126650294,0,0,0,0.563345207368981,0,0,0,0,0,0,0,0,0,0,0,0
"199806023211",2.58562131571435,0,0,0,0,0,0,0,1.57895653954312,3.52532188313347,1.80055135787727,1.2938503704549,0,0,0,0,0,0,0,2.93416282343898,3.95145668842787,0.392877254043109,0,0,0,2.72106372929864,0,0,1.47445539580373,0,0,0,0,0,0,0,0,0,0,0,0,1.83953359138316
"199806023212",2.33576686393743,0,0,0,0,0,0,0,1.71361450089721,2.73210563840534,0.67176032174384,1.29022972703399,0,1.14891907442476,0,0.214643616340018,0.214643616340018,0,0,1.62336879668623,4.11633217832991,0.214643616340018,0,0,0,3.3594281561614,0,0.214643616340018,2.21269142567052,0,0.214643616340018,0,0,0,0,0,0,0,0,0,0,2.82148169096976
"199806023213",2.05404299033589,0,0,0,0,0,0,0,1.50975002740251,2.85467861669082,0.562745502865474,0.696797563665061,0,2.76366673246271,0,0.814985376116751,0,0,0,0.224605303980232,1.66413156105591,0,0,0,0,3.89384373212549,0,3.18503873227088,1.98728693913632,0,0,0,0,0,0,0,0.696797563665061,0.407900176832372,0,0.407900176832372,0,4.02803464907009
"199806023216",2.7337488747179,0.205728997173292,0,0,0,0,0,0,1.63150553414054,3.13237388920621,2.38158765079934,1.8690423851793,0,0,0,0,0.376270054538243,0.205728997173292,0,3.64368597386987,3.69037491915227,0.649028619833824,0,0,0,3.33054563198015,0,0,0.52192030587507,0,0,0,0,0,0,0,0,0.376270054538243,0,0,0,2.71879597249374
"199806023217",2.90374947942588,0,0,0,0,0,0,0,2.25284572331767,3.34099702934711,0.724813818034268,1.6993254570608,0,0.354690056968679,0,0,0.615983902038976,0,0,1.53013035158109,2.97142077593902,0,0,0,0,4.09375786166432,0,0,1.07015248862968,0,0,0,0,0,0,0,0,0.493847120479095,0,0,0,2.86811528958836
"199806023220",0,0,0,0,0,0,0,0,0,1.79740819012708,4.15332370333226,0,0,0,0,0,0.246599116368394,0,0,5.33596561057767,3.87667674500273,0.750785725479795,0,0,0,3.60542310422381,0,0,0,0,0,0,0,0,0,0.750785725479795,0,0,0,0,0,0
"199806023221",0,0,0,0,0,0,0,0.245565653214273,0,0.872013207719,4.86441438972122,0,0,0,0,0,0,0,0,6.00014110943186,2.47278549461931,0.442560754959842,0,0,0,2.90456724084831,0,0,0,1.17147657483912,0,0,0,0,0,0.607062260490176,0,0,0,0,0,0
"199806023222",0,0,0,0,0,0,0,0,0,1.57725208277941,4.73518838864068,0,0,0,0,0.464375620499089,0,0,0,5.24924299399323,2.25861198609146,1.51427475294126,0,0,0,3.12972795733671,0,0,0,0.258904624547266,0,0,0,0,0,0.258904624547266,0,0,0,0,0,0
"199806023223",1.39005435776214,0,0,0,0,0,0,0,0,2.48189250490173,3.5550063637708,0.242237784955704,0,0,0,0.600094694823755,0,0.437089242653396,0,4.61557039625532,3.83945492712273,0.972513286345102,0,0,0,3.74039370670111,0,0,0,0,0,0,0,0,0,0,0,0.242237784955704,0,0,0,0
"199806023224",2.34799375617618,0,0,0,0,0,0,0,1.61391498267147,2.60568772900352,1.28169811054182,1.34530731678748,0,0,0,1.14088113863348,0.387455714921787,0,0,3.42794789940133,2.51426033747469,0.387455714921787,0,0,0,2.25319512119801,0,0,0.66600998533552,0,0,0,0,0,0,0,0,0,0,0,0,2.98023757592799
"199806023225",1.7769966797774,0,0,0,0,0,0,0,2.72425251484542,3.08540449808595,0.905683539298462,0.801112611706621,0,1.73456638132438,0,0,0,0,0,0,1.69025567164657,0,0,0,0,3.73218348225488,0,1.08681954379421,1.64389011968855,0,0,0,0,0,0,0,0,0.399586119174444,0,0,0,3.17141280794271
"199806023227",1.07089237833405,0,0,0,0,0.541884284728154,0,0,1.29122120384621,3.2082204877617,0.541884284728154,0,0,3.36074834183083,0,0.391701199044927,0,0,0.672429616909811,0,1.223033348493,0,0,0,0,2.44659041552813,1.14985343655259,0.541884284728154,1.52523352596447,0,0,0.391701199044927,0,0,0,0,0,1.07089237833405,0.214907960001159,0,0.214907960001159,2.99273152786949
"200106143144",1.08981104717436,0,0,0,0,0.879541423223962,0,0,1.93457997355995,3.08488520834603,1.54018758942606,0,0,3.83719986263026,0,0,0,0,0,0.248389279553377,0.612954300887325,0,0,0,0,3.74161410987122,0,0,1.47784897611658,0,0.447194051804211,1.47784897611658,0,0,0,0,0.248389279553377,0,5.80943149116787,0.248389279553377,0,0
"200106143145",2.16815660666961,0,0,0,0,0,0,0,0.896762844006602,2.47547935146876,2.75737869445036,0,0,0,0,1.29783614349814,0.545706316955928,0,0,5.84506746175116,7.52564209294098,1.47868946738493,0,0,0,4.07865808058492,0,0,2.32178045904178,0,0,0,0,0,0,0,0,0.394663393658635,1.0768909074881,0,0,0
"200106143146",1.51322200646654,0,0,0,0,0,0,0,0,1.01908907295917,3.35242222355318,0,0,0,0,0.409394470631815,0,0,0,6.1644499264322,0,1.2611642060422,0,0,0,3.50789582854981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143148",1.72460011895436,0,0,0,0,0,0,0,1.87676408702514,2.69670821747581,1.19547839944289,0.379140101622876,0,1.94496116732398,0,0.653395148591177,1.04525048974534,0,0,0.653395148591177,0.868395086839501,0.379140101622876,0,0,0,4.62463029691863,0,0,2.56392733982038,0,0,0,0,0,0,0,1.19547839944289,0,0,0,0,0
"200106143149",1.95142902462037,0.381526436950161,0,0,0,0,0,0,0,2.99799239470856,0.381526436950161,1.20074516976213,0,0,0,1.33160326774471,0.381526436950161,0,0,5.45015682543454,5.572992558849,1.12827875694097,0,0,0,4.58345697151264,0,0,2.41764480957529,0,0,0,0,0,0,0,0,0.208849224112569,0,0,0,0
"200106143150",1.85972574901729,0.22967362378684,0,0,0,0,0,0,0,2.04289707766968,3.63550689108754,0.416324991991876,0,0,0,0.709393097805109,0.573556956419701,0,0,6.03973801676032,0.573556956419701,1.4105653234151,0,0,0,3.30817922128097,0,0,0,0,0,0,0,0,0,0,0,0.22967362378684,0,0,0,0
"200106143151",0.553657237233641,0,0,0,0,0,0,0,0,1.37584348136823,3.90829273064444,0.220367312045009,0,0,0,1.08932802603554,0,0,0,6.39129277276183,0,0.90793878400999,0,0,0,3.66900448939733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143153",1.56655912848982,0,0,0,0,0,0,0,0,3.43075534437629,1.13321722960545,1.13321722960545,0,0.610989165324158,0,0.351449793218433,0.816858911419676,0,0,4.12134671564855,0.610989165324158,0.610989165324158,0,0,0,4.94743960928741,0,0,1.65082242747808,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143154",2.13332339533129,0,0,0,0,0,0.98605936068032,0,3.37864360577913,4.14984468256609,1.57722171310652,0,0,2.70306358913431,0,1.22404856917019,0,0,0,0,0.21518627959413,0,0,0,0,3.59823638574457,0,0,1.47277024966394,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143159",2.38308760389781,0,0,0,0,0,0,0.391986571414749,0,1.71545771380837,4.74476243171084,0.985709487732389,0,0,0,0.985709487732389,0.215078249256044,0,0,5.3015412673682,0.391986571414749,1.62517377646297,0,0,0,2.01208449407809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143160",2.26646268791753,0,0,0,0,0,0,0,0.204984345138732,2.53391887400932,3.43497935685014,1.37563172394112,0,0,0,0.520291210498422,0.375013939600078,0,0,0.520291210498422,0.375013939600078,0.520291210498422,0,0,0,5.05813267273361,0,0,1.03675347595884,0,0,0,0,0,0,0,0,0.375013939600078,0,0,0,0
"200106143164",1.96145594037537,0,0,0,0,0,0,0,0.798378058930072,2.9824607834554,3.51407688517593,0,0,1.11072428475705,0,0.966696939653419,0,0,0,0.34168106566555,0,0.34168106566555,0,0,0,4.97803104296148,0,0,1.96145594037537,0,0,0,0,0,0,0,0,0.34168106566555,0.34168106566555,0,0,0
"200106143165",0.941202625639774,0,0,0,0,0,0,0,0,0.577473098453622,3.17492012908997,0,0,0,0,0.834017917279309,0,0,0,5.24907989777973,0,1.2073449984136,0,0,0,2.28821748761442,0,0,0,0,0,0,0,0,0,0,0,0.231516661401241,0,0,0,0
"200106143166",1.99590617606146,0,0,0,0,0,0,0,0,1.96073031449472,3.34886184789139,0,0,0,0,0.411254633103334,0,0,0,5.08763675939057,0,1.2651283087665,0,0,0,4.02429083005884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143169",1.90576673004094,0,0,0,0,0.213919862748218,0.213919862748218,0,0.669926452073237,2.48257696751038,0.888360445097124,0.888360445097124,0,1.06752992886397,0,0.888360445097124,0,0,0,3.537861075902,0.785095805196521,0.39004468748129,0,0,0,4.39915885460041,0,0,1.21942302939498,0,0,0,0,0,0,0,0,0.213919862748218,0,0,0,0
"200106143170",1.44207694028433,0,0,0,0,0,0,0,0,1.60437182387263,3.42785560883522,0,0,0,0,0.912493573601658,0,0,0,3.59797455240956,1.17427237801139,0.556905004090612,0,0,0,3.14024187218588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143171",1.51346236471213,0,0,0,0,0,0,0,0.225565253868076,2.08999346178324,3.29813688726722,1.61908973237811,0,0,0,1.26138510950638,0.56479798834766,0,0,3.11385381667497,0,0.225565253868076,0,0,0,4.85219790510764,0,0,0.923538316302245,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143172",1.98585189166783,0,0,0,0,0,0,0,0,2.42549378061591,4.12862745689857,0.695963290580817,0,0,0,0,0.407343395676462,0,0,3.43943057978707,0,1.39051555779531,0,0,0,3.25384110842151,0,0,0.81405873837629,0,0.224270947158224,0,0,0,0,0,0,0,0,0,0,0
"200106143173",1.97738093895536,0.230575817412568,0,0,0,0.230575817412568,0,0,0,1.94082203736739,4.63390051283917,1.53267547746874,0,0,0,0,0,0,0,4.8196363793688,0,1.90287569894205,0,0,0,3.09128425759636,0,0,0.230575817412568,0,0,0,0,0,0,0,0,0.938423839354165,0,0,0,0
"200106143174",2.82131762189585,0,0,0,0,0,0,0,0,2.11045397027761,3.76022108822581,1.12232756817495,0,0,0,0,0,0,0,5.24739058609245,0.417393048024623,2.59763820843332,0,0,0,3.56070331893846,0,0,0,0,0,0,0,0,0,0,0,0.937659632574084,0,0,0,0
"200106143175",2.16490245846432,0,0,0,0,0.393466407522521,0,0,1.35909195043701,4.19820732694899,1.29516603659567,0,0,3.53414062704983,0,1.07446916847233,0,0,0,0,0.215961620948837,0,0,0.215961620948837,0,4.25110202082293,0.215961620948837,0,2.38722441855856,0,0.988567944353604,0.544162276710844,0,1.9147605622223,0,0,3.00985112220196,0.988567944353604,0.790851645372243,0.215961620948837,0,0
"200106143179",0.415631299264461,0,0,0,0,0,0,0,0.229255659728662,1.03092025743719,3.03687862910379,0.82781690091948,0,0,0,0.572667722784151,0,0,0,3.50278904848208,0.708357971353619,1.19965503208767,0,0,0,3.42202256310699,0,0,0,0,0.229255659728662,0,0,0.415631299264461,0,0,0,0,0,0,0,0
"200106143180",1.72909230017736,0,0,0,0,0,0,0,1.08241675291596,2.02648119158859,3.36083421468951,0.549234528727344,0,0.549234528727344,0,0.549234528727344,0.397400126796058,0,0,2.30529111159499,0,0.996147254953277,0,0,0,4.16941537668197,0,0,1.16183128662494,0,0,0,0,0,0,0,0.397400126796058,0,0,0,0,0
"200106143185",1.2145448343557,0,0,0,0,0,0,0,0,2.81143787903801,3.48137893934395,0,0,2.37135690880891,0,0.536860619676187,0.212588875884296,0,0,2.589083009425,0,1.28249829009487,0,0,0,3.78671913108765,0,0,1.61480202606699,0,0,0,0,0,0,0,0,1.06298797701636,0,0,0,0
"200106143189",0.571248491022025,0.706705579102909,0,0,0.228588990142627,0,0,0.825983818324817,0,1.40656363997906,3.48399076191891,0,0,0,0,0.825983818324817,0,0,0,2.58983838833919,0,2.00426451587139,0,0,0,2.58983838833919,0,0,0,0,0.228588990142627,0,0,0.414524435169644,0,2.6640926703408,0,3.30307678894761,0,0,0,0
"200106143190",3.20037720974496,0.221388630042666,0,0,0,1.86435636967455,0,0,0.402538526011364,4.80750720153352,4.83348085178505,1.74193127131216,0,3.05965865336169,0,2.3669225888939,0.555851463968619,0,0,3.48796997224355,0.688754089304613,1.9734150825517,0,0,0,4.28177502370876,0,0,2.0717409203025,0,0,0,0,0,0,0,0,1.24648119979991,0,0,0,0
"200106143191",3.35313707691894,0,0,0,0,1.70749012706555,0,0,1.50668419881132,5.11230134082373,2.72771050730933,1.66094113451457,0,0.694823761760398,0,0.694823761760398,1.32421386482043,0,0,1.01373425487192,0.694823761760398,1.61211909476781,0,0,0,5.55823311097383,0,0,0.561053029564685,0,0,0,0,0,0,0,0,1.01373425487192,0,0,0,1.2551572249012
"200106143194",2.81730676361916,0,0,0,0,0,0,0,0,3.5514321158929,4.23013369328349,1.22370337991057,0,0,0,0.236367289500721,0.427408511734104,0,0,5.38225048996222,0.847239533211493,2.22633267300496,0,0,0,4.83670960249603,0,0,0,0,0.236367289500721,0,0,0,0,0,0,0,0,0,0,0
"200106143195",2.0342168514019,0,0,0,0,0.227633812553947,0,0,0,2.74538776254435,3.01688369518285,2.0342168514019,0,0,0,0,0.227633812553947,0,0,4.83628860188125,0,1.67627989076455,0,0,0,3.56979844538526,0,0,0.227633812553947,0,0,0,0,0,0,0,0,1.19411306323234,0,0,0,0.227633812553947
"200106143196",2.26085776876066,0,0,0,0,0.816880632079825,0,0,1.91865205725811,1.99021977917716,2.3846019537553,1.10574855057838,0,1.2604070199771,0,0.409039604829379,0.225289782224066,0,0,1.39431908563732,0.225289782224066,0,0,0,0,2.3846019537553,0,0,1.84156484209474,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143197",2.83631937552486,0,0,0,0,0.214784949636412,0,0,2.23920166457317,2.66843139921912,1.35458269814143,0,0,0.214784949636412,0,0,0.391495036660033,0,0,0,0.214784949636412,0.391495036660033,0,0,0,4.38882394598192,0,1.29075991713856,2.04234543603964,0,0,0,0,0,0,0,4.39770832072372,0,0,0,0,0
"200106143202",2.18892736776269,0,0,0,0,0.382683409999245,0,0,0.530228554691865,1.85025764848642,0,1.73380150282625,0,0.530228554691865,0,0,0.209536906541971,0,0,0,0,0.209536906541971,0,0,0,0,0,0.209536906541971,1.85025764848642,0,0,0,0,0,0,0,4.53342946232035,0.209536906541971,0.772667176217202,0,0,0
"200106143203",2.32719346721686,0,0,0,0,1.06376504456213,0,0,0,3.29906529123098,4.40514063425747,0.781975829050808,0,2.12248640037844,0,0.212816287051697,0.88498336738163,0,0,3.80913203412565,0,1.28335614098707,0,0,0.212816287051697,5.09361810038559,0,0,1.46330236401765,0,0.38819326967832,0,0,0,0,0,0,0.537353845593247,0,0,0,0
"200106143204",1.46758683372111,0,0,0,0,0,0,0,0,3.66758354506884,2.92572233586389,1.57188494190088,0,1.2873867117383,0,0,0.539673650611783,0,0,4.83789341538523,0,0.669842344002902,0,0,0,4.80524172936457,0,0,0.888259038079912,0,0.21388668798982,0,0,0,0,0,0,0.21388668798982,0,0,0,0
"200106143205",1.57434718316487,0,0,0,0,0,0,0,0,3.46184976987509,3.95190735929513,2.09738372715678,0,0,0,0,0,0,0,6.00121075188976,0,1.76614751084065,0,0,0,3.23854393213104,0,0,3.74568412624234,0,0,0,0,0,0,0,0,0.568444025011709,0,0,0,0
"200106143206",1.75313756799614,0,0,0,0,0,0,0,0,3.62675392357501,4.85621515852053,2.221334551852,0,0,0,0,0.235190098880828,0,0,7.05202416488727,0.42546281353942,1.29513598629254,0,0,0,4.56631064490527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143207",0,0,0,0,0.856434228730076,0,0,0.734192846253219,0,2.34977821702921,3.792157232735,0.856434228730076,0,0,0,0,0.239764527829081,0,0,6.2303774144957,0.433015216949024,0.239764527829081,0,0,0,4.8269053675089,0,0,0,0,0,0,0,0,0,0.239764527829081,0,0.433015216949024,0,0,0,0
"200106143208",0.415923615363044,0,0,0,0,0,0,0,0,1.68344008128411,4.02869251237048,0.415923615363044,0,0,0,0.573042459323557,0,0,0,4.74030769769651,0.415923615363044,0.229431772107429,0,0,0,3.85357623678383,0,0,1.4096740383841,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143209",0,0,0,0,0,0,0,0,0,2.32087027705881,3.16573698016255,0.227235917627102,0,0,0,0.227235917627102,0,0,0,3.68334272419731,0.227235917627102,0,0,0,0,4.42981546777584,0,0,1.02456436743227,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143210",0.830250209585058,0,0,0,0,0,0,0,0,3.65125250751978,3.61011258581688,0.417101837284417,0,0.710551885091862,0,0.830250209585058,0,0,0,1.82060126521813,0,0,0,0,0,4.38757380830021,0,0,1.2775350886636,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143211",1.4084036803826,0.229087329751225,0,0,0,0,0,0,0,4.67107691933073,3.60511208482515,0,0.229087329751225,3.94580615202312,0,1.46945696912404,0.415351868851027,0,0,4.70426442491124,0,1.1182890182931,0,0,0,4.17600918381748,0,0,1.63300395014083,0,0,0,0,0,0,0.229087329751225,0,0.572309476252923,0.229087329751225,0,0,0.93401712019162
"200106143212",0.413627898123125,0,0,0,0,0,0,0,0,1.11487177668806,0.930936116322974,0,0,3.45750391520373,1.52302128125531,0,0.413627898123125,0,0,0,0,0.930936116322974,5.77837376979693,0,4.52383414045781,1.72466633703371,2.16152997306128,0,0.413627898123125,0,0,0,0,0,0,0.705366514119511,0,0.930936116322974,0,0,0.413627898123125,0
"200106143215",2.16071021070829,0,0,0.227860361139937,0,0.93037493663539,0,0,0,3.37245811447491,3.04266238841367,0,0.227860361139937,4.27152994115855,0,0.93037493663539,0.823977922046342,0,0,0.413314142823755,0.227860361139937,2.16071021070829,0,0,0,3.16867602093315,0,0.227860361139937,2.97967532664961,0,0.413314142823755,0,0,0,0,0,0,0.823977922046342,0,0.93037493663539,0,3.47261880498118
"200106143220",0,1.42496184184718,0,0,0,0,0,0.993362716350288,0,1.23226849168491,3.16080993032501,0,0,0,0,0.89910372824696,0,0,0,6.2412867735176,0.678845269377684,2.05427734427376,0,0,0,2.34880983297257,0,0,0.217447308614046,0,0,0,0,0,0,3.05214544321653,0,0.89910372824696,0,0,0,0
"200106143222",2.59388041292803,0,0,0,0,0,0,0,0,2.1677383434097,2.95817866821837,0,0,0.805653970542787,0,0.269675875306445,0,0,0,0,0.269675875306445,0.935190849501564,0,0,0,2.47096808018553,0,0,3.68893022511172,0,0,0,0,0,0,0,0,0,0,0,0,0
"200106143223",3.78322098233294,0,0,0,0,0.689758787079076,0,0,0,3.23215722300284,0,0.807164624874694,0,5.94322074110194,0,0.807164624874694,0.556712154164629,0,0,0,0.221789571355305,1.90376278516681,0,0,0,3.63097708381341,0,0,4.60592149827094,0,0.403207455290835,0,0,0,0,0,0,0,0,0,0,0.689758787079076
