"trawl_id","date_yyyymmdd","year","project","depth_m","latitude","longitude","temperature_at_gear_c_der","PDO","NPGO"
199806016211,19980720,1998,"Groundfish Triennial Shelf Survey",195,46.57583333,-124.56305556,7.1,-0.04,0.39316174
199806016213,19980730,1998,"Groundfish Triennial Shelf Survey",82,46.90138889,-124.47611111,7.7,-0.04,0.39316174
199806016214,19980730,1998,"Groundfish Triennial Shelf Survey",98,46.90722222,-124.56888889,7.7,-0.04,0.39316174
199806016216,19980730,1998,"Groundfish Triennial Shelf Survey",111,46.90194444,-124.62416667,7.6,-0.04,0.39316174
199806016217,19980730,1998,"Groundfish Triennial Shelf Survey",134,46.90666667,-124.72305556,7.4,-0.04,0.39316174
199806016218,19980730,1998,"Groundfish Triennial Shelf Survey",148,46.90527778,-124.77361111,7.4,-0.04,0.39316174
199806016219,19980731,1998,"Groundfish Triennial Shelf Survey",159,47.04555556,-124.88611111,7.4,-0.04,0.39316174
199806016220,19980731,1998,"Groundfish Triennial Shelf Survey",149,47.09166667,-124.87777778,7.4,-0.04,0.39316174
199806016221,19980731,1998,"Groundfish Triennial Shelf Survey",137,47.08583333,-124.80861111,7.4,-0.04,0.39316174
199806016222,19980731,1998,"Groundfish Triennial Shelf Survey",118,47.08027778,-124.73388889,NA,-0.04,0.39316174
199806016223,19980731,1998,"Groundfish Triennial Shelf Survey",83,47.10194444,-124.59111111,7.9,-0.04,0.39316174
199806016225,19980801,1998,"Groundfish Triennial Shelf Survey",193,47.25222222,-124.85861111,NA,-0.22,0.27265688
199806016226,19980801,1998,"Groundfish Triennial Shelf Survey",142,47.2425,-124.78611111,7.4,-0.22,0.27265688
199806016227,19980801,1998,"Groundfish Triennial Shelf Survey",125,47.22805556,-124.74166667,7.4,-0.22,0.27265688
199806016228,19980801,1998,"Groundfish Triennial Shelf Survey",94,47.24055556,-124.64611111,7.7,-0.22,0.27265688
199806016229,19980802,1998,"Groundfish Triennial Shelf Survey",72,47.23027778,-124.54694444,7.9,-0.22,0.27265688
199806016230,19980802,1998,"Groundfish Triennial Shelf Survey",106,47.40083333,-124.69638889,7.6,-0.22,0.27265688
199806016231,19980802,1998,"Groundfish Triennial Shelf Survey",121,47.40833333,-124.74055556,NA,-0.22,0.27265688
199806023093,19980627,1998,"Groundfish Triennial Shelf Survey",191,41.07333333,-124.36222222,7.6,0.4,0.11902247
199806023094,19980627,1998,"Groundfish Triennial Shelf Survey",168,41.06916667,-124.35111111,8.1,0.4,0.11902247
199806023095,19980628,1998,"Groundfish Triennial Shelf Survey",103,41.07916667,-124.29638889,8.5,0.4,0.11902247
199806023097,19980628,1998,"Groundfish Triennial Shelf Survey",117,41.40277778,-124.40583333,8.3,0.4,0.11902247
199806023098,19980628,1998,"Groundfish Triennial Shelf Survey",94,41.40611111,-124.34777778,8.5,0.4,0.11902247
199806023099,19980628,1998,"Groundfish Triennial Shelf Survey",82,41.40861111,-124.29194444,8.5,0.4,0.11902247
199806023100,19980629,1998,"Groundfish Triennial Shelf Survey",68,41.405,-124.23138889,8.5,0.4,0.11902247
199806023103,19980629,1998,"Groundfish Triennial Shelf Survey",107,41.74388889,-124.39444444,8.4,0.4,0.11902247
199806023104,19980629,1998,"Groundfish Triennial Shelf Survey",77,41.7425,-124.33666667,8.5,0.4,0.11902247
199806023107,19980630,1998,"Groundfish Triennial Shelf Survey",115,42.07527778,-124.50888889,8.1,0.4,0.11902247
199806023108,19980630,1998,"Groundfish Triennial Shelf Survey",101,42.0725,-124.45916667,8.2,0.4,0.11902247
199806023109,19980630,1998,"Groundfish Triennial Shelf Survey",81,42.07722222,-124.4125,8.4,0.4,0.11902247
199806023112,19980701,1998,"Groundfish Triennial Shelf Survey",79,42.41305556,-124.57472222,8.5,-0.04,0.39316174
199806023113,19980701,1998,"Groundfish Triennial Shelf Survey",63,42.42944444,-124.53444444,8.6,-0.04,0.39316174
199806023115,19980702,1998,"Groundfish Triennial Shelf Survey",192,42.71861111,-124.71361111,7.4,-0.04,0.39316174
199806023116,19980702,1998,"Groundfish Triennial Shelf Survey",109,42.70861111,-124.62361111,8,-0.04,0.39316174
199806023117,19980702,1998,"Groundfish Triennial Shelf Survey",76,42.73527778,-124.59166667,8.3,-0.04,0.39316174
199806023121,19980703,1998,"Groundfish Triennial Shelf Survey",125,43.07916667,-124.62083333,7.7,-0.04,0.39316174
199806023122,19980703,1998,"Groundfish Triennial Shelf Survey",101,43.0525,-124.57666667,7.9,-0.04,0.39316174
199806023123,19980703,1998,"Groundfish Triennial Shelf Survey",66,43.07111111,-124.51111111,8,-0.04,0.39316174
199806023125,19980704,1998,"Groundfish Triennial Shelf Survey",188,43.40416667,-124.64,7.4,-0.04,0.39316174
199806023126,19980704,1998,"Groundfish Triennial Shelf Survey",117,43.40416667,-124.53777778,7.6,-0.04,0.39316174
199806023127,19980704,1998,"Groundfish Triennial Shelf Survey",101,43.40722222,-124.46444444,7.8,-0.04,0.39316174
199806023128,19980704,1998,"Groundfish Triennial Shelf Survey",85,43.41527778,-124.40666667,7.8,-0.04,0.39316174
199806023131,19980705,1998,"Groundfish Triennial Shelf Survey",176,43.73916667,-124.54166667,7.4,-0.04,0.39316174
199806023132,19980705,1998,"Groundfish Triennial Shelf Survey",126,43.70972222,-124.46666667,7.6,-0.04,0.39316174
199806023133,19980705,1998,"Groundfish Triennial Shelf Survey",112,43.74361111,-124.39166667,7.6,-0.04,0.39316174
199806023134,19980705,1998,"Groundfish Triennial Shelf Survey",102,43.74361111,-124.31194444,7.7,-0.04,0.39316174
199806023138,19980706,1998,"Groundfish Triennial Shelf Survey",91,44.06916667,-124.82055556,8.4,-0.04,0.39316174
199806023139,19980706,1998,"Groundfish Triennial Shelf Survey",115,44.07916667,-124.73694444,8.1,-0.04,0.39316174
199806023140,19980706,1998,"Groundfish Triennial Shelf Survey",125,44.07416667,-124.58777778,7.3,-0.04,0.39316174
199806023141,19980707,1998,"Groundfish Triennial Shelf Survey",122,44.07583333,-124.54333333,7.4,-0.04,0.39316174
199806023142,19980707,1998,"Groundfish Triennial Shelf Survey",118,44.07861111,-124.47222222,7.2,-0.04,0.39316174
199806023143,19980707,1998,"Groundfish Triennial Shelf Survey",112,44.07611111,-124.415,7.3,-0.04,0.39316174
199806023144,19980707,1998,"Groundfish Triennial Shelf Survey",83,44.07527778,-124.3025,7.6,-0.04,0.39316174
199806023145,19980707,1998,"Groundfish Triennial Shelf Survey",56,44.07638889,-124.20666667,8.3,-0.04,0.39316174
199806023146,19980707,1998,"Groundfish Triennial Shelf Survey",68,44.41444444,-124.27944444,8.1,-0.04,0.39316174
199806023149,19980708,1998,"Groundfish Triennial Shelf Survey",161,44.39277778,-124.76305556,7.4,-0.04,0.39316174
199806023150,19980708,1998,"Groundfish Triennial Shelf Survey",128,44.38805556,-124.7225,7.8,-0.04,0.39316174
199806023152,19980708,1998,"Groundfish Triennial Shelf Survey",112,44.41472222,-124.6125,7.9,-0.04,0.39316174
199806023153,19980709,1998,"Groundfish Triennial Shelf Survey",102,44.4175,-124.55111111,7.7,-0.04,0.39316174
199806023154,19980709,1998,"Groundfish Triennial Shelf Survey",80,44.38916667,-124.40972222,8.5,-0.04,0.39316174
199806023155,19980710,1998,"Groundfish Triennial Shelf Survey",80,44.74361111,-124.25138889,8,-0.04,0.39316174
199806023156,19980710,1998,"Groundfish Triennial Shelf Survey",101,44.74,-124.31861111,8.1,-0.04,0.39316174
199806023157,19980710,1998,"Groundfish Triennial Shelf Survey",110,44.74111111,-124.37111111,8,-0.04,0.39316174
199806023161,19980711,1998,"Groundfish Triennial Shelf Survey",161,44.75583333,-124.53305556,6.9,-0.04,0.39316174
199806023162,19980711,1998,"Groundfish Triennial Shelf Survey",131,44.74027778,-124.46305556,7.7,-0.04,0.39316174
199806023169,19980713,1998,"Groundfish Triennial Shelf Survey",154,45.07138889,-124.24861111,7.3,-0.04,0.39316174
199806023170,19980713,1998,"Groundfish Triennial Shelf Survey",122,45.07361111,-124.18611111,7.8,-0.04,0.39316174
199806023171,19980713,1998,"Groundfish Triennial Shelf Survey",83,45.06777778,-124.1075,8.1,-0.04,0.39316174
199806023172,19980713,1998,"Groundfish Triennial Shelf Survey",99,45.40222222,-124.11,7.8,-0.04,0.39316174
199806023173,19980714,1998,"Groundfish Triennial Shelf Survey",122,45.40944444,-124.17416667,7.7,-0.04,0.39316174
199806023174,19980714,1998,"Groundfish Triennial Shelf Survey",148,45.40638889,-124.22583333,7.5,-0.04,0.39316174
199806023175,19980714,1998,"Groundfish Triennial Shelf Survey",165,45.40388889,-124.2725,7.4,-0.04,0.39316174
199806023182,19980715,1998,"Groundfish Triennial Shelf Survey",193,45.75916667,-124.57916667,7.3,-0.04,0.39316174
199806023183,19980715,1998,"Groundfish Triennial Shelf Survey",183,45.74361111,-124.51972222,7.4,-0.04,0.39316174
199806023184,19980715,1998,"Groundfish Triennial Shelf Survey",174,45.74277778,-124.48472222,7.4,-0.04,0.39316174
199806023185,19980716,1998,"Groundfish Triennial Shelf Survey",144,45.75861111,-124.35277778,7.4,-0.04,0.39316174
199806023186,19980716,1998,"Groundfish Triennial Shelf Survey",132,45.73972222,-124.25361111,7.6,-0.04,0.39316174
199806023187,19980716,1998,"Groundfish Triennial Shelf Survey",111,45.74027778,-124.19722222,7.9,-0.04,0.39316174
199806023188,19980716,1998,"Groundfish Triennial Shelf Survey",97,45.90722222,-124.19166667,7.6,-0.04,0.39316174
199806023189,19980718,1998,"Groundfish Triennial Shelf Survey",66,46.08333333,-124.10888889,8.3,-0.04,0.39316174
199806023190,19980718,1998,"Groundfish Triennial Shelf Survey",88,46.07611111,-124.21388889,7.9,-0.04,0.39316174
199806023191,19980718,1998,"Groundfish Triennial Shelf Survey",124,46.07194444,-124.39138889,7.6,-0.04,0.39316174
199806023192,19980718,1998,"Groundfish Triennial Shelf Survey",129,46.07722222,-124.43416667,7.5,-0.04,0.39316174
199806023193,19980718,1998,"Groundfish Triennial Shelf Survey",137,46.07222222,-124.49083333,7.5,-0.04,0.39316174
199806023194,19980718,1998,"Groundfish Triennial Shelf Survey",142,46.07527778,-124.53888889,7.5,-0.04,0.39316174
199806023195,19980719,1998,"Groundfish Triennial Shelf Survey",172,46.07305556,-124.63583333,7.4,-0.04,0.39316174
199806023198,19980719,1998,"Groundfish Triennial Shelf Survey",148,46.40694444,-124.53694444,7.4,-0.04,0.39316174
199806023199,19980719,1998,"Groundfish Triennial Shelf Survey",126,46.4075,-124.46833333,7.7,-0.04,0.39316174
199806023200,19980720,1998,"Groundfish Triennial Shelf Survey",69,46.39944444,-124.28888889,8.1,-0.04,0.39316174
199806023201,19980720,1998,"Groundfish Triennial Shelf Survey",108,46.40694444,-124.41833333,7.8,-0.04,0.39316174
199806023202,19980720,1998,"Groundfish Triennial Shelf Survey",69,46.73666667,-124.33777778,8.1,-0.04,0.39316174
199806023203,19980720,1998,"Groundfish Triennial Shelf Survey",82,46.74111111,-124.40472222,7.8,-0.04,0.39316174
199806023204,19980720,1998,"Groundfish Triennial Shelf Survey",98,46.74055556,-124.49222222,7.7,-0.04,0.39316174
199806023205,19980720,1998,"Groundfish Triennial Shelf Survey",137,46.74166667,-124.64444444,7.4,-0.04,0.39316174
199806023206,19980721,1998,"Groundfish Triennial Shelf Survey",158,46.75416667,-124.74666667,7.4,-0.04,0.39316174
199806023207,19980721,1998,"Groundfish Triennial Shelf Survey",194,46.7375,-124.81166667,7,-0.04,0.39316174
199806023208,19980721,1998,"Groundfish Triennial Shelf Survey",103,47.07166667,-124.67388889,7.7,-0.04,0.39316174
199806023209,19980721,1998,"Groundfish Triennial Shelf Survey",82,47.40833333,-124.63666667,7.8,-0.04,0.39316174
199806023210,19980722,1998,"Groundfish Triennial Shelf Survey",66,47.57555556,-124.65222222,7.9,-0.04,0.39316174
199806023211,19980722,1998,"Groundfish Triennial Shelf Survey",118,47.57388889,-124.84083333,7.6,-0.04,0.39316174
199806023212,19980722,1998,"Groundfish Triennial Shelf Survey",136,47.57388889,-124.88833333,7.2,-0.04,0.39316174
199806023213,19980722,1998,"Groundfish Triennial Shelf Survey",165,47.57111111,-124.94166667,6.9,-0.04,0.39316174
199806023216,19980723,1998,"Groundfish Triennial Shelf Survey",123,47.74444444,-124.96138889,7.6,-0.04,0.39316174
199806023217,19980723,1998,"Groundfish Triennial Shelf Survey",148,47.74027778,-125.01527778,7.3,-0.04,0.39316174
199806023220,19980723,1998,"Groundfish Triennial Shelf Survey",78,47.73916667,-124.77694444,7.7,-0.04,0.39316174
199806023221,19980724,1998,"Groundfish Triennial Shelf Survey",62,47.73944444,-124.71388889,7.7,-0.04,0.39316174
199806023222,19980724,1998,"Groundfish Triennial Shelf Survey",70,47.90444444,-124.8275,7.8,-0.04,0.39316174
199806023223,19980724,1998,"Groundfish Triennial Shelf Survey",101,47.91,-124.92944444,7.5,-0.04,0.39316174
199806023224,19980724,1998,"Groundfish Triennial Shelf Survey",127,47.91416667,-125.04611111,7.4,-0.04,0.39316174
199806023225,19980724,1998,"Groundfish Triennial Shelf Survey",153,47.9075,-125.11222222,7.3,-0.04,0.39316174
199806023227,19980724,1998,"Groundfish Triennial Shelf Survey",168,47.89194444,-125.13888889,7.1,-0.04,0.39316174
200106143144,20010709,2001,"Groundfish Triennial Shelf Survey",168,41.25388889,-124.38194444,7.4,-1.31,1.5004872
200106143145,20010709,2001,"Groundfish Triennial Shelf Survey",98,41.2525,-124.28638889,7.9,-1.31,1.5004872
200106143146,20010709,2001,"Groundfish Triennial Shelf Survey",67,41.22666667,-124.21222222,7.9,-1.31,1.5004872
200106143148,20010710,2001,"Groundfish Triennial Shelf Survey",115,41.43527778,-124.41805556,7.7,-1.31,1.5004872
200106143149,20010710,2001,"Groundfish Triennial Shelf Survey",94,41.40083333,-124.345,7.9,-1.31,1.5004872
200106143150,20010710,2001,"Groundfish Triennial Shelf Survey",81,41.41111111,-124.29138889,7.9,-1.31,1.5004872
200106143151,20010710,2001,"Groundfish Triennial Shelf Survey",72,41.39666667,-124.23305556,7.9,-1.31,1.5004872
200106143152,20010710,2001,"Groundfish Triennial Shelf Survey",72,41.5625,-124.315,NA,-1.31,1.5004872
200106143153,20010711,2001,"Groundfish Triennial Shelf Survey",98,41.55722222,-124.37166667,7.9,-1.31,1.5004872
200106143154,20010711,2001,"Groundfish Triennial Shelf Survey",130,41.58611111,-124.43111111,7.7,-1.31,1.5004872
200106143159,20010712,2001,"Groundfish Triennial Shelf Survey",79,41.74305556,-124.33638889,7.8,-1.31,1.5004872
200106143160,20010712,2001,"Groundfish Triennial Shelf Survey",110,41.73916667,-124.39694444,7.9,-1.31,1.5004872
200106143164,20010712,2001,"Groundfish Triennial Shelf Survey",113,41.91416667,-124.47805556,7.8,-1.31,1.5004872
200106143165,20010713,2001,"Groundfish Triennial Shelf Survey",65,41.92222222,-124.37527778,8.2,-1.31,1.5004872
200106143166,20010713,2001,"Groundfish Triennial Shelf Survey",81,41.91805556,-124.42694444,8,-1.31,1.5004872
200106143169,20010713,2001,"Groundfish Triennial Shelf Survey",119,42.08166667,-124.50861111,7.8,-1.31,1.5004872
200106143170,20010714,2001,"Groundfish Triennial Shelf Survey",81,42.08444444,-124.41638889,8,-1.31,1.5004872
200106143171,20010714,2001,"Groundfish Triennial Shelf Survey",104,42.07722222,-124.46027778,7.9,-1.31,1.5004872
200106143172,20010715,2001,"Groundfish Triennial Shelf Survey",121,43.40944444,-124.54,7.3,-1.31,1.5004872
200106143173,20010715,2001,"Groundfish Triennial Shelf Survey",103,43.40805556,-124.46305556,7.3,-1.31,1.5004872
200106143174,20010715,2001,"Groundfish Triennial Shelf Survey",88,43.41305556,-124.41138889,7.4,-1.31,1.5004872
200106143175,20010717,2001,"Groundfish Triennial Shelf Survey",193,43.40305556,-124.64055556,7,-1.31,1.5004872
200106143179,20010718,2001,"Groundfish Triennial Shelf Survey",104,42.22805556,-124.4725,7.8,-1.31,1.5004872
200106143180,20010718,2001,"Groundfish Triennial Shelf Survey",133,42.24,-124.52166667,7.7,-1.31,1.5004872
200106143185,20010719,2001,"Groundfish Triennial Shelf Survey",120,42.37777778,-124.61722222,7.7,-1.31,1.5004872
200106143189,20010720,2001,"Groundfish Triennial Shelf Survey",64,43.07416667,-124.51027778,7.6,-1.31,1.5004872
200106143190,20010720,2001,"Groundfish Triennial Shelf Survey",103,43.04055556,-124.58027778,7.4,-1.31,1.5004872
200106143191,20010720,2001,"Groundfish Triennial Shelf Survey",129,43.06638889,-124.62305556,7.2,-1.31,1.5004872
200106143194,20010721,2001,"Groundfish Triennial Shelf Survey",73,43.56888889,-124.27777778,7.4,-1.31,1.5004872
200106143195,20010721,2001,"Groundfish Triennial Shelf Survey",106,43.59777778,-124.34861111,7.2,-1.31,1.5004872
200106143196,20010721,2001,"Groundfish Triennial Shelf Survey",140,43.57722222,-124.48222222,7.3,-1.31,1.5004872
200106143197,20010721,2001,"Groundfish Triennial Shelf Survey",174,43.57388889,-124.53777778,7.2,-1.31,1.5004872
200106143202,20010722,2001,"Groundfish Triennial Shelf Survey",185,43.91111111,-124.57777778,7.1,-1.31,1.5004872
200106143203,20010722,2001,"Groundfish Triennial Shelf Survey",143,43.92138889,-124.53555556,7.2,-1.31,1.5004872
200106143204,20010722,2001,"Groundfish Triennial Shelf Survey",130,43.91666667,-124.48777778,7.2,-1.31,1.5004872
200106143205,20010722,2001,"Groundfish Triennial Shelf Survey",108,43.91305556,-124.30166667,7.1,-1.31,1.5004872
200106143206,20010722,2001,"Groundfish Triennial Shelf Survey",84,43.90638889,-124.25388889,7.1,-1.31,1.5004872
200106143207,20010723,2001,"Groundfish Triennial Shelf Survey",74,44.24527778,-124.28222222,7.1,-1.31,1.5004872
200106143208,20010723,2001,"Groundfish Triennial Shelf Survey",85,44.24638889,-124.35638889,7.1,-1.31,1.5004872
200106143209,20010723,2001,"Groundfish Triennial Shelf Survey",94,44.25027778,-124.42583333,7.1,-1.31,1.5004872
200106143210,20010723,2001,"Groundfish Triennial Shelf Survey",103,44.24527778,-124.50583333,7,-1.31,1.5004872
200106143211,20010723,2001,"Groundfish Triennial Shelf Survey",110,44.24555556,-124.5875,7,-1.31,1.5004872
200106143212,20010723,2001,"Groundfish Triennial Shelf Survey",111,44.20638889,-124.70194444,7.1,-1.31,1.5004872
200106143215,20010724,2001,"Groundfish Triennial Shelf Survey",150,44.28388889,-124.82472222,7,-1.31,1.5004872
200106143220,20010725,2001,"Groundfish Triennial Shelf Survey",82,44.58111111,-124.34916667,7.5,-1.31,1.5004872
200106143222,20010726,2001,"Groundfish Triennial Shelf Survey",125,44.54611111,-124.53694444,7,-1.31,1.5004872
200106143223,20010726,2001,"Groundfish Triennial Shelf Survey",165,44.55388889,-124.59666667,6.9,-1.31,1.5004872
200106143231,20010728,2001,"Groundfish Triennial Shelf Survey",171,44.91583333,-124.38638889,7.1,-1.31,1.5004872
200106143232,20010728,2001,"Groundfish Triennial Shelf Survey",147,44.89333333,-124.32555556,7,-1.31,1.5004872
200106143233,20010729,2001,"Groundfish Triennial Shelf Survey",123,44.91666667,-124.2325,6.9,-1.31,1.5004872
200106143234,20010729,2001,"Groundfish Triennial Shelf Survey",99,44.90111111,-124.1825,6.9,-1.31,1.5004872
200106143236,20010729,2001,"Groundfish Triennial Shelf Survey",161,45.24333333,-124.22861111,6.6,-1.31,1.5004872
200106143237,20010729,2001,"Groundfish Triennial Shelf Survey",129,45.22416667,-124.17388889,6.8,-1.31,1.5004872
200106143238,20010729,2001,"Groundfish Triennial Shelf Survey",92,45.23111111,-124.10583333,7.1,-1.31,1.5004872
200106143245,20010730,2001,"Groundfish Triennial Shelf Survey",194,45.5575,-124.41416667,6.6,-1.31,1.5004872
200106143246,20010731,2001,"Groundfish Triennial Shelf Survey",99,45.57194444,-124.13694444,7,-1.31,1.5004872
200106143247,20010731,2001,"Groundfish Triennial Shelf Survey",121,45.57611111,-124.19305556,6.7,-1.31,1.5004872
200106143248,20010731,2001,"Groundfish Triennial Shelf Survey",162,45.56916667,-124.33305556,6.5,-1.31,1.5004872
200106143249,20010731,2001,"Groundfish Triennial Shelf Survey",177,45.58361111,-124.38055556,6.5,-1.31,1.5004872
200106143252,20010731,2001,"Groundfish Triennial Shelf Survey",154,45.8975,-124.49805556,6.6,-1.31,1.5004872
200106143253,20010801,2001,"Groundfish Triennial Shelf Survey",147,45.89166667,-124.41972222,6.5,-0.77,1.9150242
200106143254,20010801,2001,"Groundfish Triennial Shelf Survey",143,45.89972222,-124.35416667,6.5,-0.77,1.9150242
200106143255,20010801,2001,"Groundfish Triennial Shelf Survey",121,45.9075,-124.27333333,6.7,-0.77,1.9150242
200106143256,20010801,2001,"Groundfish Triennial Shelf Survey",102,45.91472222,-124.19555556,6.9,-0.77,1.9150242
200106143257,20010801,2001,"Groundfish Triennial Shelf Survey",85,45.89972222,-124.11916667,7,-0.77,1.9150242
200106143258,20010801,2001,"Groundfish Triennial Shelf Survey",72,45.89972222,-124.06611111,7.2,-0.77,1.9150242
200106143259,20010801,2001,"Groundfish Triennial Shelf Survey",78,46.23805556,-124.26111111,6.9,-0.77,1.9150242
200106143260,20010801,2001,"Groundfish Triennial Shelf Survey",113,46.21944444,-124.33333333,6.6,-0.77,1.9150242
200106143261,20010802,2001,"Groundfish Triennial Shelf Survey",66,46.40888889,-124.28527778,7.2,-0.77,1.9150242
200106143262,20010802,2001,"Groundfish Triennial Shelf Survey",108,46.40222222,-124.41972222,6.7,-0.77,1.9150242
200106143263,20010802,2001,"Groundfish Triennial Shelf Survey",124,46.40833333,-124.46861111,6.6,-0.77,1.9150242
200106143264,20010802,2001,"Groundfish Triennial Shelf Survey",150,46.41194444,-124.53805556,6.6,-0.77,1.9150242
200106143265,20010802,2001,"Groundfish Triennial Shelf Survey",139,46.56166667,-124.47111111,6.9,-0.77,1.9150242
200106143266,20010802,2001,"Groundfish Triennial Shelf Survey",89,46.55527778,-124.4,7,-0.77,1.9150242
200106143267,20010802,2001,"Groundfish Triennial Shelf Survey",61,46.56972222,-124.27416667,7.2,-0.77,1.9150242
200106149058,20010620,2001,"Groundfish Triennial Shelf Survey",165,41.07861111,-124.34555556,NA,-0.47,2.349303
200106149059,20010620,2001,"Groundfish Triennial Shelf Survey",111,41.08361111,-124.30111111,NA,-0.47,2.349303
200106149060,20010621,2001,"Groundfish Triennial Shelf Survey",78,42.73055556,-124.58722222,NA,-0.47,2.349303
200106149061,20010621,2001,"Groundfish Triennial Shelf Survey",112,42.71055556,-124.62555556,NA,-0.47,2.349303
200106149065,20010622,2001,"Groundfish Triennial Shelf Survey",68,44.41027778,-124.29027778,6.9,-0.47,2.349303
200106149066,20010622,2001,"Groundfish Triennial Shelf Survey",84,44.40055556,-124.4125,7.3,-0.47,2.349303
200106149070,20010717,2001,"Groundfish Triennial Shelf Survey",168,44.38972222,-124.76361111,6.9,-1.31,1.5004872
200106149071,20010717,2001,"Groundfish Triennial Shelf Survey",131,44.39416667,-124.71972222,6.9,-1.31,1.5004872
200106149074,20010718,2001,"Groundfish Triennial Shelf Survey",151,42.5775,-124.6875,7.5,-1.31,1.5004872
200106149075,20010718,2001,"Groundfish Triennial Shelf Survey",107,42.57944444,-124.60277778,7.5,-1.31,1.5004872
200106149076,20010718,2001,"Groundfish Triennial Shelf Survey",62,42.58388889,-124.48972222,7.9,-1.31,1.5004872
200106149077,20010718,2001,"Groundfish Triennial Shelf Survey",64,42.43111111,-124.53583333,7.9,-1.31,1.5004872
200106149078,20010718,2001,"Groundfish Triennial Shelf Survey",80,42.42083333,-124.57527778,7.8,-1.31,1.5004872
200106149082,20010719,2001,"Groundfish Triennial Shelf Survey",143,42.91305556,-124.72416667,NA,-1.31,1.5004872
200106149083,20010719,2001,"Groundfish Triennial Shelf Survey",93,42.93805556,-124.63777778,NA,-1.31,1.5004872
200106149087,20010720,2001,"Groundfish Triennial Shelf Survey",119,43.27555556,-124.59694444,7.4,-1.31,1.5004872
200106149088,20010720,2001,"Groundfish Triennial Shelf Survey",79,43.28444444,-124.49222222,7.4,-1.31,1.5004872
200106149091,20010721,2001,"Groundfish Triennial Shelf Survey",177,43.73194444,-124.53805556,7,-1.31,1.5004872
200106149092,20010721,2001,"Groundfish Triennial Shelf Survey",159,43.73944444,-124.51416667,NA,-1.31,1.5004872
200106149093,20010721,2001,"Groundfish Triennial Shelf Survey",115,43.74194444,-124.39583333,7.2,-1.31,1.5004872
200106149094,20010721,2001,"Groundfish Triennial Shelf Survey",105,43.74777778,-124.32444444,7.1,-1.31,1.5004872
200106149095,20010722,2001,"Groundfish Triennial Shelf Survey",57,44.07416667,-124.20916667,NA,-1.31,1.5004872
200106149096,20010722,2001,"Groundfish Triennial Shelf Survey",84,44.06694444,-124.30055556,7.2,-1.31,1.5004872
200106149097,20010722,2001,"Groundfish Triennial Shelf Survey",112,44.07666667,-124.40611111,7,-1.31,1.5004872
200106149098,20010722,2001,"Groundfish Triennial Shelf Survey",123,44.06944444,-124.46916667,6.9,-1.31,1.5004872
200106149099,20010722,2001,"Groundfish Triennial Shelf Survey",128,44.07444444,-124.53694444,NA,-1.31,1.5004872
200106149100,20010722,2001,"Groundfish Triennial Shelf Survey",130,44.06944444,-124.57888889,NA,-1.31,1.5004872
200106149103,20010723,2001,"Groundfish Triennial Shelf Survey",115,44.05416667,-124.75972222,NA,-1.31,1.5004872
200106149104,20010723,2001,"Groundfish Triennial Shelf Survey",117,44.07166667,-124.76944444,NA,-1.31,1.5004872
200106149105,20010723,2001,"Groundfish Triennial Shelf Survey",122,44.41527778,-124.62027778,7.1,-1.31,1.5004872
200106149106,20010724,2001,"Groundfish Triennial Shelf Survey",105,44.41666667,-124.55083333,NA,-1.31,1.5004872
200106149110,20010724,2001,"Groundfish Triennial Shelf Survey",136,44.73361111,-124.47027778,7.1,-1.31,1.5004872
200106149111,20010725,2001,"Groundfish Triennial Shelf Survey",173,44.75888889,-124.52527778,NA,-1.31,1.5004872
200106149112,20010725,2001,"Groundfish Triennial Shelf Survey",112,44.73972222,-124.37416667,7.1,-1.31,1.5004872
200106149113,20010725,2001,"Groundfish Triennial Shelf Survey",102,44.73638889,-124.32333333,7.1,-1.31,1.5004872
200106149114,20010725,2001,"Groundfish Triennial Shelf Survey",83,44.72694444,-124.26916667,7.1,-1.31,1.5004872
200106149121,20010727,2001,"Groundfish Triennial Shelf Survey",156,45.08583333,-124.23722222,6.7,-1.31,1.5004872
200106149122,20010727,2001,"Groundfish Triennial Shelf Survey",128,45.05944444,-124.19583333,6.8,-1.31,1.5004872
200106149123,20010727,2001,"Groundfish Triennial Shelf Survey",87,45.05527778,-124.11388889,7.1,-1.31,1.5004872
200106149124,20010727,2001,"Groundfish Triennial Shelf Survey",171,45.4,-124.2725,6.6,-1.31,1.5004872
200106149125,20010728,2001,"Groundfish Triennial Shelf Survey",153,45.40444444,-124.22277778,6.6,-1.31,1.5004872
200106149126,20010728,2001,"Groundfish Triennial Shelf Survey",127,45.39805556,-124.17361111,6.7,-1.31,1.5004872
200106149127,20010729,2001,"Groundfish Triennial Shelf Survey",89,45.40111111,-124.11,6.9,-1.31,1.5004872
200106149134,20010730,2001,"Groundfish Triennial Shelf Survey",196,45.75694444,-124.57694444,6.5,-1.31,1.5004872
200106149135,20010730,2001,"Groundfish Triennial Shelf Survey",188,45.75194444,-124.53805556,6.5,-1.31,1.5004872
200106149136,20010731,2001,"Groundfish Triennial Shelf Survey",177,45.74166667,-124.4825,6.6,-1.31,1.5004872
200106149137,20010731,2001,"Groundfish Triennial Shelf Survey",147,45.75916667,-124.35361111,6.6,-1.31,1.5004872
200106149138,20010731,2001,"Groundfish Triennial Shelf Survey",137,45.72916667,-124.25722222,6.6,-1.31,1.5004872
